IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJJ33
5397639.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,11147.0,0.0,323.0,11147.0,0.0,983.0,1683.0,323.0,39.0,685.0,8.0,,0.0,,,15.0,7355.0,9787.0,2432.0,0.0,7355.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,278.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,7355.0,0.0,,,,,0.0,0.0,9787.0,0.0,0.0,0.0,0.0
5398355.0,605.0,0.0,0.0,3511.0,195.0,0.0,,,0.0,,4.0,0.0,,0.0,1711.0,2390.0,18.0,14.0,597.0,2254.0,4101.0,529.0,1507.0,30.0,,0.0,,,150.0,1729.0,119.0,-1610.0,0.0,1729.0,665.0,2640.0,0.0,381.0,,16.0,0.0,0.0,,,,,,0.0,,,false,0.0,11.0,,9.0,32.0,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1729.0,178.0,,,,,380.0,167.0,119.0,0.0,0.0,0.0,35.0
5398627.0,1430.0,9.0,0.0,5253.0,1474.0,0.0,0.0,,0.0,,597.0,0.0,,0.0,4077.0,2637.0,284.0,52.0,1030.0,3376.0,6714.0,283.0,2210.0,59.0,,0.0,,,136.0,-101.0,-101.0,0.0,0.0,-101.0,252.0,3494.0,11.0,219.0,,87.0,0.0,59.0,,,,,,0.0,,,false,0.0,33.0,,105.0,389.0,,0.0,,0.0,173.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-101.0,267.0,,,,,2054.0,107.0,-112.0,11.0,0.0,0.0,-334.0
5401273.0,673.0,0.0,0.0,3149.0,651.0,0.0,,,0.0,,124.0,0.0,,0.0,1420.0,2256.0,1475.0,15.0,550.0,2319.0,3676.0,211.0,1667.0,39.0,,0.0,,,102.0,360.0,480.0,120.0,0.0,360.0,466.0,2028.0,18.0,3.0,,11.0,0.0,1228.0,,,,,,0.0,,,false,0.0,4.0,,0.0,181.0,,28.0,,0.0,204.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,360.0,190.0,,,,,444.0,110.0,480.0,0.0,0.0,0.0,932.0
5412457.0,417.0,0.0,0.0,2508.0,527.0,12.0,,,0.0,,56.0,0.0,,0.0,1027.0,2384.0,167.0,9.0,582.0,1898.0,3411.0,684.0,1139.0,32.0,,0.0,,,177.0,375.0,444.0,69.0,0.0,375.0,32.0,1764.0,8.0,45.0,,20.0,0.0,0.0,,,,,,0.0,,,false,0.0,185.0,,72.0,59.0,,0.0,,0.0,158.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,375.0,90.0,,,,,267.0,208.0,444.0,0.0,0.0,0.0,209.0
5427684.0,173.0,0.0,0.0,2066.0,91.0,275.0,,,0.0,,3.0,0.0,,0.0,1756.0,1101.0,413.0,11.0,586.0,1471.0,2857.0,325.0,765.0,27.0,,1.0,,,120.0,43.0,43.0,0.0,0.0,43.0,575.0,1400.0,0.0,0.0,,0.0,0.0,283.0,,,,,,0.0,,,false,0.0,0.0,,28.0,160.0,,0.0,,0.0,119.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,43.0,442.0,,,,,764.0,376.0,43.0,0.0,0.0,0.0,0.0
5435988.0,145.0,0.0,0.0,2155.0,878.0,0.0,,,0.0,,0.0,0.0,,0.0,586.0,1904.0,483.0,2.0,464.0,1973.0,2490.0,230.0,1450.0,32.0,,0.0,,,59.0,-753.0,-742.0,11.0,0.0,-753.0,0.0,1277.0,0.0,27.0,,0.0,0.0,475.0,,,,,,0.0,,,false,0.0,0.0,,78.0,27.0,,0.0,,0.0,6.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-753.0,62.0,,,,,173.0,179.0,-742.0,0.0,0.0,0.0,1156.0
5448915.0,746.0,0.0,0.0,2051.0,367.0,125.0,,,0.0,,0.0,0.0,,0.0,1616.0,1278.0,48.0,26.0,440.0,1332.0,2894.0,468.0,804.0,25.0,,0.0,116.0,0.0,88.0,-37.0,-37.0,0.0,0.0,-37.0,415.0,1269.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,0.0,,4.0,246.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,-37.0,,,,,,603.0,147.0,-37.0,0.0,,,31.0
5472880.0,651.0,0.0,0.0,4084.0,769.0,0.0,,,1.0,,0.0,0.0,,0.0,1584.0,2838.0,480.0,8.0,782.0,1869.0,4422.0,308.0,984.0,19.0,,7.0,,,103.0,853.0,1145.0,292.0,0.0,853.0,821.0,2408.0,0.0,270.0,,0.0,0.0,394.0,,,,,,0.0,,,false,0.0,85.0,,23.0,7.0,,71.0,,0.0,7.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,853.0,57.0,,,,,529.0,70.0,1145.0,0.0,0.0,0.0,304.0
5475452.0,394.0,4.0,0.0,1898.0,217.0,0.0,,,0.0,,83.0,0.0,,0.0,1004.0,1130.0,73.0,8.0,269.0,1049.0,2134.0,66.0,641.0,25.0,,0.0,,,139.0,78.0,104.0,26.0,0.0,78.0,534.0,1020.0,6.0,65.0,,0.0,0.0,16.0,,,,,,0.0,,,false,0.0,127.0,,0.0,87.0,,0.0,,0.0,49.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,78.0,119.0,,,,,361.0,65.0,104.0,0.0,0.0,0.0,54.0
5479478.0,921.0,0.0,0.0,2278.0,239.0,0.0,,,0.0,,2.0,0.0,,0.0,1597.0,914.0,14.0,9.0,283.0,806.0,2511.0,198.0,426.0,15.0,,0.0,,,97.0,77.0,98.0,21.0,0.0,77.0,467.0,1553.0,0.0,37.0,,11.0,0.0,0.0,,,,,,0.0,,,false,0.0,19.0,,0.0,22.0,,0.0,,0.0,5.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,77.0,46.0,,,,,396.0,197.0,98.0,0.0,0.0,0.0,24.0
5514409.0,8529.0,418.0,111.0,7120.0,0.0,0.0,0.0,,0.0,,9678.0,0.0,,0.0,9295.0,7793.0,-179.0,0.0,1875.0,4881.0,17088.0,211.0,2677.0,58.0,,0.0,,,79.0,-828.0,-1111.0,-283.0,0.0,-828.0,0.0,8.0,0.0,0.0,,9.0,0.0,0.0,,,,,,0.0,,,false,0.0,7112.0,,0.0,70.0,,0.0,,0.0,-179.0,0.0,250.0,,,,,,,,,,,,,0.0,,,,,,0.0,-828.0,0.0,,,,,766.0,0.0,-1111.0,0.0,0.0,0.0,4373.0
5518023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,198.0,0.0,,0.0,1520.0,2602.0,35698.0,11342.0,28788.0,52115.0,4122.0,3760.0,22009.0,417.0,,5.0,,,402.0,-16280.0,-16280.0,0.0,0.0,-16280.0,0.0,0.0,0.0,1515.0,,52.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,30.0,82.0,,0.0,,0.0,24356.0,0.0,916.0,,,,,,,,,,,,,0.0,,,,,,0.0,-16280.0,0.0,,,,,0.0,0.0,-16280.0,0.0,0.0,0.0,2465.0
5528880.0,563.0,0.0,0.0,1838.0,530.0,215.0,,,0.0,,12.0,0.0,,0.0,1154.0,1058.0,1070.0,5.0,336.0,1786.0,2212.0,147.0,1386.0,30.0,,0.0,,,64.0,126.0,166.0,40.0,0.0,126.0,294.0,990.0,0.0,23.0,,0.0,0.0,1010.0,,,,,,0.0,,,false,0.0,24.0,,0.0,0.0,,41.0,,0.0,14.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,126.0,0.0,,,,,337.0,231.0,166.0,0.0,0.0,0.0,176.0
5538937.0,306.0,0.0,0.0,1946.0,91.0,0.0,,,0.0,,37.0,0.0,,0.0,478.0,2253.0,106.0,13.0,333.0,1053.0,2731.0,502.0,598.0,15.0,,0.0,,,122.0,989.0,1306.0,317.0,0.0,989.0,810.0,1039.0,0.0,3.0,,0.0,0.0,19.0,,,,,,0.0,,,false,0.0,6.0,,127.0,119.0,,0.0,,0.0,74.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,989.0,0.0,,,,,56.0,113.0,1306.0,0.0,0.0,0.0,0.0
5543735.0,208.0,0.0,0.0,438.0,82.0,0.0,,,0.0,,0.0,0.0,,0.0,273.0,693.0,9.0,6.0,265.0,794.0,966.0,320.0,473.0,12.0,,0.0,,,56.0,-78.0,-93.0,-15.0,0.0,-78.0,91.0,265.0,0.0,0.0,,11.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,45.0,152.0,,0.0,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-78.0,65.0,,,,,0.0,0.0,-93.0,0.0,0.0,0.0,1.0
5561001.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,14378.0,0.0,77.0,14711.0,0.0,2940.0,6907.0,77.0,77.0,3961.0,94.0,,0.0,,,6.0,5902.0,7881.0,1979.0,0.0,5902.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,0.0,,0.0,,0.0,333.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,5902.0,0.0,,,,,0.0,0.0,7881.0,0.0,0.0,0.0,0.0
5574430.0,1352.0,0.0,0.0,2699.0,392.0,0.0,,,0.0,,72.0,0.0,,0.0,1804.0,1244.0,109.0,28.0,472.0,1435.0,3048.0,94.0,826.0,26.0,,1.0,,,137.0,-119.0,-119.0,0.0,0.0,-119.0,946.0,1354.0,0.0,25.0,,33.0,0.0,0.0,,,,,,0.0,,,false,1.0,6.0,,20.0,130.0,,0.0,,0.0,81.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-119.0,96.0,,,,,126.0,204.0,-119.0,0.0,0.0,0.0,37.0
5582846.0,1301.0,0.0,0.0,23701.0,23691.0,0.0,0.0,,10.0,,34.0,0.0,,0.0,1301.0,27037.0,65847.0,0.0,24530.0,33125.0,28338.0,4588.0,8430.0,125.0,,0.0,,,165.0,40008.0,54064.0,14056.0,0.0,40008.0,0.0,0.0,0.0,0.0,,15.0,0.0,57548.0,,,,,,0.0,,,false,0.0,0.0,,0.0,0.0,,7588.0,,0.0,711.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,40008.0,0.0,,,,,0.0,0.0,54064.0,0.0,0.0,0.0,5695.0
5591633.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,63.0,0.0,,4020.0,0.0,161.0,4020.0,0.0,1230.0,3382.0,161.0,0.0,1821.0,39.0,,0.0,0.0,0.0,331.0,631.0,799.0,168.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,0.0,,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,631.0,,,,,,0.0,0.0,799.0,0.0,,,0.0
5592340.0,1669.0,0.0,0.0,8418.0,2609.0,0.0,0.0,,0.0,,17.0,0.0,,0.0,5211.0,4181.0,245.0,31.0,991.0,3522.0,9392.0,910.0,2362.0,70.0,,0.0,,,169.0,401.0,560.0,159.0,0.0,401.0,1235.0,3498.0,0.0,1805.0,,6.0,0.0,167.0,,,,,,0.0,,,false,0.0,1076.0,,30.0,11.0,,-1.0,,0.0,48.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,401.0,5.0,,,,,1052.0,680.0,560.0,0.0,0.0,0.0,344.0
5620869.0,167.0,0.0,0.0,1448.0,-3.0,0.0,,,0.0,,0.0,0.0,,0.0,685.0,1333.0,102.0,19.0,778.0,3144.0,2018.0,550.0,2037.0,44.0,,0.0,,,329.0,-1745.0,-1745.0,0.0,0.0,-1745.0,0.0,1451.0,0.0,463.0,,20.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,0.0,,59.0,,0.0,24.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-1745.0,48.0,,,,,7.0,0.0,-1745.0,0.0,0.0,0.0,36.0
5650923.0,272.0,0.0,0.0,3059.0,601.0,0.0,,,0.0,,14.0,0.0,,0.0,1472.0,1742.0,31.0,12.0,394.0,1598.0,3214.0,56.0,1025.0,26.0,,5.0,,,179.0,70.0,98.0,28.0,0.0,70.0,331.0,2123.0,0.0,729.0,,20.0,0.0,0.0,,,,,,0.0,,,false,0.0,4.0,,0.0,65.0,,0.0,,0.0,19.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,70.0,195.0,,,,,46.0,225.0,98.0,0.0,0.0,0.0,77.0
5660146.0,811.0,0.0,0.0,3620.0,1305.0,0.0,,,1.0,,0.0,0.0,,0.0,1711.0,2064.0,25.0,21.0,308.0,1438.0,3775.0,155.0,972.0,19.0,,0.0,,,158.0,186.0,186.0,0.0,0.0,186.0,206.0,2108.0,0.0,272.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,0.0,,0.0,0.0,,0.0,,0.0,4.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,186.0,0.0,,,,,455.0,173.0,186.0,0.0,0.0,0.0,465.0
5673191.0,1094.0,0.0,0.0,2392.0,244.0,0.0,,,0.0,,0.0,0.0,,0.0,1382.0,1662.0,214.0,0.0,724.0,2163.0,3044.0,521.0,1349.0,33.0,,0.0,,,90.0,-412.0,-412.0,0.0,0.0,-412.0,256.0,1892.0,0.0,30.0,,2.0,0.0,202.0,,,,,,0.0,,,false,0.0,0.0,,0.0,129.0,,0.0,,0.0,12.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-412.0,0.0,,,,,186.0,72.0,-412.0,0.0,0.0,0.0,125.0
5686089.0,81.0,0.0,0.0,393.0,9.0,0.0,,,55.0,,0.0,0.0,,0.0,163.0,1323.0,0.0,0.0,1687.0,4224.0,1486.0,1091.0,2381.0,50.0,,0.0,,,156.0,-2960.0,-2960.0,0.0,0.0,-2960.0,0.0,329.0,0.0,82.0,,1.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-2960.0,0.0,,,,,0.0,0.0,-2960.0,0.0,0.0,0.0,59.0
5686324.0,1.0,0.0,0.0,290.0,15.0,46.0,31.0,,45.0,,29.0,0.0,,0.0,370.0,659.0,24.0,7.0,294.0,791.0,1029.0,430.0,440.0,15.0,,0.0,,,57.0,-87.0,-87.0,0.0,0.0,-87.0,39.0,183.0,0.0,125.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,8.0,,234.0,0.0,,0.0,,0.0,17.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-87.0,0.0,,,,,83.0,161.0,-87.0,0.0,0.0,0.0,-21.0
5691319.0,154.0,0.0,0.0,655.0,112.0,0.0,,,0.0,,10.0,0.0,,0.0,342.0,436.0,7.0,1.0,220.0,672.0,778.0,68.0,416.0,12.0,,0.0,,,36.0,-325.0,-325.0,0.0,0.0,-325.0,417.0,125.0,10.0,50.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,1.0,,11.0,34.0,,0.0,,0.0,6.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-325.0,49.0,,,,,78.0,11.0,-325.0,0.0,0.0,0.0,96.0
5692473.0,412.0,0.0,0.0,1504.0,246.0,0.0,,,0.0,,0.0,0.0,,0.0,810.0,1095.0,34.0,17.0,220.0,1284.0,1905.0,367.0,935.0,24.0,,0.0,,,129.0,-257.0,-257.0,0.0,0.0,-257.0,133.0,1120.0,0.0,157.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,5.0,,22.0,12.0,,0.0,,0.0,17.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-257.0,0.0,,,,,125.0,116.0,-257.0,0.0,0.0,0.0,102.0
5724226.0,298.0,0.0,0.0,1045.0,109.0,102.0,,,0.0,,0.0,0.0,,0.0,515.0,886.0,18.0,10.0,347.0,1451.0,1401.0,172.0,1000.0,25.0,,0.0,,,104.0,-823.0,-823.0,0.0,0.0,-823.0,94.0,842.0,0.0,11.0,,1.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,81.0,,0.0,,0.0,8.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-823.0,0.0,,,,,109.0,97.0,-823.0,0.0,0.0,0.0,276.0
5728916.0,186.0,0.0,0.0,985.0,348.0,0.0,,,0.0,,0.0,0.0,,0.0,306.0,917.0,28.0,7.0,658.0,1583.0,1223.0,208.0,772.0,23.0,,0.0,,,153.0,-825.0,-825.0,0.0,0.0,-825.0,49.0,586.0,0.0,1.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,2.0,,30.0,0.0,,0.0,,0.0,21.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-825.0,0.0,,,,,46.0,73.0,-825.0,0.0,0.0,0.0,187.0
5755510.0,168.0,0.0,0.0,801.0,239.0,0.0,,,4.0,,0.0,0.0,,0.0,342.0,762.0,9.0,2.0,511.0,1814.0,1104.0,303.0,1166.0,28.0,,0.0,,,137.0,-1088.0,-1088.0,0.0,0.0,-1088.0,0.0,558.0,0.0,105.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,0.0,,0.0,0.0,,0.0,,0.0,7.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-1088.0,0.0,,,,,53.0,16.0,-1088.0,0.0,0.0,0.0,45.0
