"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
767611	15219	15672	342	0	0	100	0	0	15672	0	0	-695	
767732	66357	64934	2294	0	0	500	0	0	64934	0	0	-371	
767974	198857	194985	3630	0	0	0	0	0	194985	233	0	9	
768074	151768	152264	-632	0	0	763	0	0	152264	-56	0	955	
768458	12804	12367	783	0	0	0	0	0	12367	0	0	-346	
768476	5418	5691	-273	0	0	0	0	0	5691	0	0	0	
768953	12001	9444	694	0	0	0	0	0	9444	0	0	1863	
769156	12982	12983	236	0	0	179	0	0	12983	0	0	-58	
769334	8269	8582	316	0	0	600	0	0	8582	0	0	-29	
770451	9954	10125	387	0	0	700	0	0	10125	0	0	142	
770545	3782	3826	212	0	0	256	0	0	3826	0	0	0	
770639	27930	27456	573	0	0	0	0	0	27456	0	0	-99	
770657	89978	95652	7045	0	0	8221	0	0	95652	0	0	-4498	
770853	46394	45656	857	0	0	0	0	0	45656	0	0	-119	
771047	3680	3711	189	0	0	100	0	0	3711	0	0	-120	
771140	107838	109336	1979	0	0	1400	0	0	109336	79	0	-2156	
771458	125650	137937	10726	0	0	18610	0	0	137937	0	0	-4403	
771609	242780	238355	4678	0	0	1500	0	0	238355	0	0	1247	
771748	15423	15228	452	0	0	0	0	0	15228	0	0	-257	
771878	41388	41468	4	0	0	0	0	0	41468	0	0	-84	
772008	204622	203085	2490	0	0	0	0	0	203085	0	0	-953	
772446	101896	101133	766	0	0	0	0	0	101133	0	0	-3	
772754	9860	9621	234	0	0	4	0	0	9621	0	0	9	
773032	21442	20682	1135	0	0	5	0	0	20682	0	0	-370	
773171	22605	22470	120	0	0	0	0	0	22470	0	0	15	
773247	886330	893020	15976	0	0	18000	0	0	893020	0	0	-4666	
773443	31150	33147	116	0	0	410	0	0	33147	0	0	-1703	
773470	212810	208576	6234	0	0	2000	0	0	208576	0	0	0	
773742	6250	7914	661	0	0	666	0	0	7914	0	0	-1659	
774132	135222	135140	1708	0	0	0	0	0	135140	0	0	-1626	
774235	12918	12576	481	0	0	0	0	0	12576	0	0	-139	
774253	8315	8313	142	0	0	175	0	0	8313	0	0	35	
774347	25112	24956	431	0	0	0	0	0	24956	0	0	-275	
775054	66742	65548	2126	0	0	1200	0	0	65548	0	0	268	
775241	5609	5519	87	0	0	0	0	0	5519	0	0	3	
775456	135332	134404	5354	0	0	3500	0	0	134404	0	0	-926	
775773	54723	55035	26	0	0	0	0	0	55035	212	0	-550	
776369	28182	27312	1171	0	0	331	0	0	27312	0	0	30	
776547	27899	27796	824	0	0	300	0	0	27796	0	0	-421	
777254	6148	6127	180	0	0	49	0	0	6127	0	0	-110	
777366	130204	128695	1777	0	0	0	0	0	128695	0	0	-268	
777441	6249	6598	3	0	0	114	0	0	6598	0	0	-238	
777870	36780	36502	608	0	0	0	0	0	36502	0	0	-330	
778738	168017	166267	5362	0	0	3240	0	0	166267	0	0	-372	
779016	52684	51983	1304	0	0	0	0	0	51983	0	0	-603	
779351	297933	291661	6064	0	0	0	0	0	291661	0	0	208	
779360	20368	20998	936	0	0	750	0	0	20998	0	0	-816	
779641	10955	10791	278	0	0	91	0	0	10791	0	0	-23	
779650	59653	59507	4596	0	0	4450	0	0	59507	0	0	0	
779968	165451	166142	3977	0	0	4000	0	0	166142	0	0	-668	
780049	14036	14381	718	0	0	775	0	0	14381	0	0	-288	
780218	104604	108060	1949	0	0	2250	0	0	108060	39	0	-3194	
780263	22729	22738	590	0	0	0	0	0	22738	0	0	-599	
780722	81135	78893	3111	0	0	57	0	0	78893	0	0	-812	
780955	34012	34826	350	0	0	1039	0	0	34826	0	0	-125	
782016	22997	23053	328	0	0	0	0	0	23053	0	0	-384	
782306	581705	586587	9055	0	0	10000	0	0	586587	0	0	-3937	
782548	10540	10624	79	0	0	0	0	0	10624	0	0	-163	
783161	160538	157662	4337	0	0	0	0	0	157662	0	0	-1461	
783246	37558	38519	459	0	0	300	0	0	38519	0	0	-1120	
783349	3207	3154	53	0	0	0	0	0	3154	0	0	0	
783648	747036	730460	36312	0	0	8536	0	0	730460	0	0	-11200	
783844	124862	123440	2688	0	0	0	0	0	123440	0	0	-1266	
783910	30861	30519	518	0	0	100	0	0	30519	0	0	-76	
784159	116398	113703	3735	0	0	0	0	0	113703	0	0	-1040	
784430	11776	12294	150	0	0	0	0	0	12294	0	0	-668	
785147	71749	71380	2578	0	0	1160	0	0	71380	0	0	-1049	
785473	208579	206240	5877	0	0	0	0	0	206240	0	0	-3538	
785857	20015	20189	1251	0	0	779	0	0	20189	0	0	-646	
785923	242065	242530	2399	0	0	1750	0	0	242530	0	0	-1114	
785950	64649	63521	2046	0	0	420	0	0	63521	0	0	-498	
786210	164597	166510	1927	0	0	2000	0	0	166510	0	0	-1840	
786256	7129	2765	-104	2419	2100	0	0	0	2765	0	0	-51	
786555	18551	19976	522	0	0	1083	0	0	19976	0	0	-864	
786612	582184	572031	13778	0	-3315	0	0	0	572031	0	0	-310	
786733	24858	24928	671	0	0	500	0	0	24928	0	0	-241	
786948	22995	22910	725	0	0	425	0	0	22910	0	0	-215	
787141	5502	5442	49	0	0	0	0	0	5442	0	0	11	
787459	29696	30627	792	0	0	1702	0	0	30627	0	0	-21	
787842	24133	22768	1316	0	0	0	0	0	22768	0	0	49	
788559	46690	47015	454	0	0	169	0	0	47015	0	0	-610	
788652	12157	12441	182	0	0	430	0	0	12441	0	0	-36	
788773	37659	37810	613	0	0	0	0	0	37810	0	0	-764	
789051	2622	2627	105	0	0	0	0	0	2627	0	0	-110	
790150	5037	5046	53	0	0	36	0	0	5046	0	0	-26	
790271	56069	56691	118	0	0	0	0	0	56691	0	0	-740	
790543	156946	153838	4449	0	0	0	0	0	153838	0	0	-1341	
790703	37995	37212	639	0	0	0	0	0	37212	0	0	144	
790918	119039	135302	-17989	0	0	0	0	0	135302	0	0	1726	
791072	13521	13577	606	0	0	655	0	0	13577	0	0	-7	
791353	12100	11863	512	0	0	88	0	0	11863	0	0	-187	
791821	65109	64481	1306	0	0	360	0	0	64481	0	0	-318	
791942	35450	36092	1067	0	0	1500	0	0	36092	0	0	-209	
792453	17601	16901	718	0	0	0	0	0	16901	0	0	-18	
792640	22673	22023	650	0	0	0	0	0	22023	0	0	0	
792659	17824	18382	181	0	0	0	0	0	18382	0	0	-739	
794149	14329	14645	1072	0	0	366	0	0	14645	0	0	-1022	
794345	24489	24637	300	0	0	101	0	0	24637	0	0	-347	
794475	19034	18957	70	0	0	0	0	0	18957	4	0	3	
794653	2781	2735	48	0	0	0	0	0	2735	0	0	-2	
795249	16687	16351	501	0	0	0	0	0	16351	0	0	-165	
795548	21352	22076	273	0	0	0	0	0	22076	0	0	-997	
795959	11430	11346	138	0	0	104	0	0	11346	0	0	50	
795968	1388863	1369732	37224	0	0	35000	0	0	1369732	3800	0	13107	
796152	29772	28231	1640	0	0	830	0	10	28241	0	0	721	
796572	92923	91500	1432	0	0	0	0	0	91500	0	0	-9	
796657	11181	10853	549	0	0	0	0	0	10853	0	0	-221	
797140	39351	38907	1187	0	0	0	0	0	38907	0	0	-743	
797775	273654	273915	-2144	0	0	0	0	0	273915	178	0	1705	
798512	6303	6326	34	0	0	37	0	0	6326	0	0	-20	
799359	4669	4700	101	0	0	81	0	0	4700	0	0	-51	
799751	23634	23493	563	0	0	332	0	0	23493	0	0	-90	
799854	28670	28088	586	0	0	0	0	0	28088	0	0	-4	
799939	1145	1222	-25	0	0	0	0	0	1222	0	0	-52	
799948	19568	19962	616	0	0	400	0	0	19962	0	0	-610	
800134	19942	20258	297	0	0	339	0	0	20258	0	0	-274	
800442	15118	15433	442	0	0	156	0	0	15433	0	0	-601	
800479	7010	7084	-74	0	0	0	0	0	7084	0	0	0	
800657	1342700	1372418	26639	0	0	40000	0	0	1372418	0	0	-16357	
800853	22860	22043	1850	0	0	0	0	0	22043	0	0	-1033	
801047	40181	40436	847	0	0	0	0	0	40436	0	0	-1102	
801056	8150	8463	457	0	0	200	0	0	8463	0	0	-570	
801654	14402	14625	252	0	0	0	0	0	14625	0	0	-475	
803256	9926	9914	373	0	0	350	0	0	9914	0	0	-11	
803265	4661	4745	64	0	0	30	0	0	4745	0	0	-118	
803649	58091	57805	1805	0	0	1325	0	0	57805	0	0	-194	
803658	9884	9853	221	0	0	0	0	0	9853	0	0	-190	
803957	46324	44822	1495	0	0	0	0	0	44822	0	0	7	
804150	7728	7606	89	0	0	0	0	0	7606	0	0	33	
804338	196693	196902	-99	0	0	0	0	0	196902	0	0	-110	
804374	60269	62030	989	0	0	2250	0	0	62030	0	0	-500	
804422	14414	14513	179	0	0	278	0	0	14513	0	0	0	
804860	6352	6672	13	0	0	0	0	0	6672	0	0	-333	
805045	12991	12514	586	0	0	0	0	0	12514	0	0	-109	
805250	19811	20559	642	0	0	800	0	0	20559	0	0	-590	
805335	17188	16272	1014	0	0	0	0	0	16272	0	0	-98	
805755	80178	76140	4272	0	0	0	0	0	76140	0	0	-234	
805876	26806	27072	118	0	0	0	0	0	27072	0	0	-384	
806846	165290	163323	3782	0	0	775	0	0	163323	0	0	-1040	
806958	74111	71400	4301	0	0	1345	0	0	71400	0	0	-245	
807348	17443	17388	119	0	0	0	0	0	17388	2	0	-66	
807432	8273	8441	619	0	0	370	0	0	8441	0	0	-417	
807656	23444	22510	1267	0	0	0	0	0	22510	0	0	-333	
807955	223000	223593	6197	0	0	3700	0	0	223593	372	0	-3462	
808260	575327	561212	23227	0	0	7300	0	40	561252	0	0	-1852	
808345	5655	5586	95	0	0	0	0	0	5586	0	0	-26	
808653	27444	27452	970	0	0	500	0	0	27452	0	0	-478	
809070	13998	14016	-18	0	0	0	0	0	14016	0	0	0	
809276	63004	61003	2057	0	0	0	0	0	61003	0	0	-56	
809379	9177	9410	61	0	0	42	0	0	9410	0	0	-252	
809650	23017	22653	683	0	0	300	0	0	22653	0	0	-19	
809771	513765	512260	3013	0	0	0	0	0	512260	0	0	-1508	
810544	18389	18008	1030	0	0	500	0	0	18008	0	0	-149	
811046	569629	568321	12335	0	0	0	0	0	568321	0	0	-11027	
811457	2346	2292	54	0	0	0	0	0	2292	0	0	0	
811541	8178	8010	501	0	0	261	0	0	8010	0	0	-72	
811550	9054	9146	352	0	0	406	0	0	9146	0	0	-38	
811747	48973	48968	267	0	0	147	0	0	48968	0	0	-115	
812164	8765	8882	53	0	0	0	0	-170	8712	0	0	0	
812379	13286	13217	64	0	0	0	0	0	13217	0	0	5	
812436	59670	59201	1635	0	0	833	0	0	59201	0	0	-333	
812557	106913	104293	3225	0	0	300	0	0	104293	0	0	-305	
812614	21705	21324	386	0	0	0	0	0	21324	0	0	-5	
813059	6338	6189	165	0	0	0	0	0	6189	0	0	-16	
813572	27872	28006	10	0	27	0	0	0	28006	0	0	-171	
813853	38658	39185	776	0	0	1189	0	0	39185	0	0	-114	
814074	13650	13464	-29	0	0	0	0	215	13679	0	0	0	
814355	6805	6621	127	0	0	0	0	0	6621	0	0	57	
814430	2383939	2366410	35157	0	0	0	0	0	2366410	0	0	-17628	
814458	22062	22891	1922	0	0	1921	0	0	22891	0	0	-830	
814476	16106	16292	259	0	0	0	0	1	16293	0	0	-446	
814551	24778	23845	1171	0	0	0	0	0	23845	0	0	-238	
814711	15123	15235	632	0	0	0	0	0	15235	0	0	-744	
815053	24951	24541	1017	0	0	540	0	0	24541	0	0	-67	
815147	35052	34687	1115	0	0	750	0	0	34687	0	0	0	
815156	85007	82658	3669	0	0	0	0	0	82658	0	0	-1320	
815277	69140	67859	1276	0	0	0	0	0	67859	0	0	5	
815754	45238	45272	264	0	0	249	0	0	45272	0	0	-49	
815772	25305	25051	245	0	0	0	0	0	25051	0	0	9	
816256	12148	11959	248	0	0	0	0	0	11959	0	0	-59	
816304	23286	22716	236	0	0	0	0	0	22716	0	0	334	
816603	482915	488751	11371	0	0	10200	0	0	488751	753	0	-7760	
816751	3290	3424	133	0	0	260	0	0	3424	0	0	-7	
817477	10812	11152	-65	0	0	4	0	0	11152	0	0	-271	
817824	50231080	50108085	1452454	0	0	1000000	0	0	50108085	0	0	-329459	
818401	145427	144150	667	0	0	0	0	125	144275	0	0	485	
818540	10858	10859	58	0	0	0	0	0	10859	0	0	-59	
818559	508	995	-34	0	0	150	0	0	995	0	0	-303	
818652	9205	8495	475	0	0	0	0	0	8495	0	0	235	
819154	3737	4015	355	0	0	236	0	0	4015	0	0	-397	
819172	13472	13367	173	0	0	0	0	0	13367	0	0	-68	
819453	74394	76313	2743	0	0	4578	0	0	76313	0	0	-84	
819556	57029	56906	1347	0	0	665	0	0	56906	0	0	-559	
819855	86209	87338	3482	0	0	3457	0	0	87338	0	0	-1154	
820048	84351	84773	977	0	0	1300	0	0	84773	0	0	-99	
820301	60082	59241	926	0	0	0	0	0	59241	0	0	-85	
820477	10303	10251	47	0	0	0	0	0	10251	0	0	5	
820842	21436	21426	1205	0	0	840	0	0	21426	0	0	-355	
820879	23766	22185	82	0	1750	0	0	0	22185	0	0	-251	
821036	10166	11120	106	0	0	120	0	0	11120	0	0	-940	
821157	15845	15487	697	0	0	250	0	0	15487	0	0	-89	
821559	4122	4132	6	0	0	16	0	0	4132	0	0	0	
821643	5332	5345	137	0	0	0	0	0	5345	0	0	-150	
822042	125708	123359	2921	0	0	687	0	0	123359	0	0	115	
822051	26519	26337	653	0	0	300	0	0	26337	0	0	-171	
822275	40416	40530	-114	0	0	0	0	0	40530	0	0	0	
822556	384147	422063	45654	0	0	62866	0	0	422063	22	0	-20726	
822631	8182	8194	145	0	0	0	0	0	8194	0	0	-157	
823076	5766	5919	-66	0	0	0	0	0	5919	0	0	-87	
823133	38862	39503	906	0	0	200	0	0	39503	0	0	-1347	
823142	2842	3567	312	0	0	300	0	0	3567	0	0	-737	
823450	11815	14053	1492	0	0	1326	0	0	14053	0	0	-2404	
823478	266451	254654	11442	0	0	0	0	0	254654	352	0	3	
823553	3778	3765	14	0	0	0	0	-1	3764	0	0	0	
823638	8228	8700	255	0	0	0	0	0	8700	0	0	-727	
823656	16508	18040	655	0	0	504	0	0	18040	0	0	-1683	
824242	6904	6908	95	0	0	0	0	0	6908	0	0	-99	
824653	54927	54403	1378	0	0	951	0	0	54403	0	0	97	
824671	65129	65140	498	0	0	0	0	0	65140	0	0	-509	
824738	5404	5366	210	0	0	150	0	0	5366	0	0	-22	
825146	384597	398920	18166	0	0	10000	0	0	398920	0	0	-22489	
825454	22479	21718	761	0	0	0	0	0	21718	0	0	0	
825548	30340	32386	883	0	0	2768	0	0	32386	0	0	-161	
825753	27408	29342	258	0	0	1100	0	0	29342	0	0	-1092	
825847	39097	38788	1052	0	0	775	0	0	38788	0	0	32	
825940	8362	7829	403	0	200	0	0	-5	7824	0	0	-65	
826451	8306	8033	273	0	0	0	0	0	8033	0	0	0	
826648	21506	21010	475	0	0	0	0	0	21010	0	0	21	
826956	523086	505108	19394	0	-1780	1085	0	0	505108	0	0	1449	
827355	13357	13367	234	0	0	0	0	0	13367	0	0	-244	
827458	29358	29168	1313	0	0	502	0	0	29168	0	0	-621	
827560	72103	70424	1251	0	0	0	0	746	71170	0	0	-318	
828110	18270	17563	556	0	0	0	0	0	17563	0	0	151	
828174	30877	30497	383	0	0	0	0	0	30497	0	0	-3	
828473	50075	51059	-2991	0	0	0	0	0	51059	0	0	2007	
828651	146620	133253	4809	0	0	0	0	0	133253	0	0	8558	
829032	19779	19732	177	0	0	0	0	0	19732	0	0	-130	
829041	39234	39294	644	0	0	0	0	0	39294	0	0	-704	
829050	36257	35250	1473	141	0	292	0	0	35250	0	0	-315	
830113	26553	26744	560	0	0	425	0	0	26744	0	0	-326	
830252	8671	9011	120	0	0	0	0	0	9011	0	0	-460	
830355	53625	53750	1494	0	0	875	0	0	53750	0	0	-744	
830542	164915	162698	4102	0	0	1500	0	0	162698	0	0	-385	
830645	15296	15100	205	0	0	0	0	0	15100	0	0	-9	
830748	32509	34364	1712	0	0	1791	0	0	34364	0	0	-1776	
831008	114319	114212	455	0	0	0	0	0	114212	0	0	-348	
831576	51162	49702	2193	0	0	740	0	0	49702	0	0	7	
831642	77898	76655	1215	0	0	0	0	0	76655	0	0	28	
831875	18057	18082	-5	0	0	0	0	0	18082	0	0	-20	
831941	19884	19586	836	0	0	0	0	0	19586	0	0	-538	
832528	16211	15917	402	0	0	42	0	0	15917	0	0	-66	
832546	53892	53194	844	0	0	283	0	0	53194	7	0	130	
833404	120772	119530	642	0	0	0	0	0	119530	0	0	600	
833749	60107	55049	5614	0	0	0	0	0	55049	0	0	-556	
833851	4017	3921	90	0	0	0	0	0	3921	0	0	6	
834175	16974	16927	47	0	0	0	0	0	16927	0	0	0	
835079	13369	13109	258	0	0	0	0	0	13109	0	0	2	
835257	43681	43315	801	0	0	500	0	0	43315	0	0	65	
835378	5843	6047	27	0	0	0	0	0	6047	0	0	-231	
835444	11480	13687	759	0	0	2080	0	0	13687	0	0	-886	
835613	10939	10739	300	0	0	100	0	0	10739	0	0	0	
835659	6835	7485	209	0	0	746	0	0	7485	0	0	-113	
835743	74144	73224	1965	0	0	959	0	0	73224	0	0	-86	
835770	49815	50800	-204	0	0	0	0	0	50800	0	0	-781	
836656	1963	1935	197	0	0	170	0	0	1935	0	0	1	
836843	649220	618949	6198	32478	0	12500	0	0	618949	0	0	4095	
837000	373968	383151	5009	0	0	13000	0	0	383151	0	0	-1192	
837046	27768	28050	493	0	0	0	0	0	28050	0	0	-775	
837149	33514	33387	717	0	0	274	0	0	33387	0	0	-316	
837158	20850	20372	1284	0	0	797	0	0	20372	0	0	-9	
837354	13986	13770	365	0	0	0	0	0	13770	0	0	-149	
837448	21974	22406	665	0	0	0	0	0	22406	0	0	-1097	
837541	16764	17281	102	0	0	0	0	0	17281	0	0	-619	
837608	71668	71523	2467	0	0	0	0	0	71523	0	0	-2322	
837653	5605	5529	157	0	0	0	0	0	5529	0	0	-81	
837840	15884	17377	163	0	0	900	0	0	17377	0	0	-756	
837952	11130	11261	338	0	0	200	0	11	11272	0	0	-280	
837970	76966	77798	-1133	0	0	0	0	0	77798	0	0	301	
838155	1915	1890	90	0	0	0	0	0	1890	0	0	-65	
839068	83705	83878	1773	0	0	0	0	0	83878	0	0	-1946	
839246	16310	16223	978	0	0	803	0	0	16223	0	0	-88	
839255	35135	35222	130	0	0	0	0	0	35222	0	0	-217	
839572	69586	63046	3294	0	33	0	0	0	63046	0	0	3213	
839817	2770	2825	131	0	0	177	0	0	2825	0	0	-9	
839974	16166	16159	41	0	0	0	0	0	16159	0	0	-34	
840019	16877	16611	447	0	0	154	0	0	16611	0	0	-27	
840251	12169	11884	595	0	0	280	0	0	11884	0	0	-30	
840354	5316	5911	-248	0	0	100	0	0	5911	0	0	-247	
840363	131352	130116	5255	0	0	0	0	0	130116	0	0	-4019	
840747	140901	143262	872	0	0	2000	0	0	143262	0	0	-1233	
841472	18434	18951	430	0	0	230	0	0	18951	13	0	-730	
841753	33501	31743	1372	0	0	0	0	0	31743	0	0	386	
841838	53957	51516	256	0	285	0	0	0	51516	0	0	1900	
842376	33322	33151	368	0	0	250	0	0	33151	0	0	53	
842460	297691	298365	9630	0	0	2700	0	0	298365	-30	0	-7574	
842853	3489	3358	206	0	0	75	0	0	3358	0	0	0	
843476	5905	5934	-33	0	0	0	0	0	5934	0	0	4	
843542	5794	5893	257	0	0	0	0	0	5893	0	0	-356	
843953	6238	6118	123	0	0	0	0	0	6118	0	0	-3	
844053	136554	134667	4562	0	0	1651	0	0	134667	0	0	-1024	
844138	21278	20446	828	0	0	0	0	0	20446	0	0	4	
844455	8834	9261	320	0	0	0	0	0	9261	0	0	-747	
844567	58725	55807	1852	0	5550	797	0	0	55807	0	0	-3687	
845247	122931	118270	5930	0	-915	0	0	0	118270	0	0	-354	
845573	427366	424170	3206	0	0	0	0	0	424170	0	0	-10	
846132	3179	3165	61	0	0	25	0	0	3165	0	0	-22	
846945	18813	18771	405	0	0	96	0	0	18771	0	0	-267	
847157	21979	22347	671	0	0	0	0	0	22347	0	0	-1039	
847979	15590	15615	10	0	0	0	0	0	15615	0	0	-35	
848248	29824	32969	1120	0	0	600	0	0	32969	0	0	-3665	
848453	7977	7952	51	0	0	0	0	0	7952	0	0	-26	
849076	27399	27082	315	0	0	0	0	0	27082	0	0	2	
849348	24833	25864	1105	0	0	750	0	0	25864	0	0	-1386	
849357	34808	31974	2985	0	0	0	0	0	31974	0	0	-151	
849432	23284	23196	560	0	0	0	0	0	23196	0	0	-472	
850036	579995	535280	30135	0	0	17250	0	0	535280	0	0	31830	
850054	15387	14516	1128	0	0	204	0	0	14516	0	0	-53	
850456	25611	24838	979	0	0	195	0	0	24838	0	0	-11	
851060	7436	7427	285	0	0	0	0	0	7427	0	0	-276	
851172	29045	29360	-194	0	0	0	0	0	29360	0	0	-121	
851239	36942	36876	391	0	0	0	0	0	36876	0	0	-325	
851631	25907	25915	645	0	0	150	0	0	25915	0	0	-503	
852218	304994000	299279000	11714000	0	2000	5000000	0	-61000	299218000	0	0	-940000	
852254	25692	25806	468	0	0	0	0	0	25806	0	0	-582	
852320	57574000	57994000	1224000	0	188000	1194000	0	0	57994000	78000	0	-716000	
852544	342922	345208	5466	0	0	0	0	0	345208	0	0	-7752	
852704	88354	87869	1884	0	61	40	0	0	87869	0	0	-1420	
852713	79632	77173	2331	0	0	1240	0	0	77173	0	0	1368	
852973	94132	93104	3358	0	0	2365	0	0	93104	0	0	35	
853112	176711	175653	5446	0	0	2136	0	0	175653	72	0	-2324	
853251	27148	26724	1032	0	0	0	102	0	26724	0	0	-506	
853671	76733	70695	4035	3200	16	0	0	0	70695	0	0	-1213	
853747	53802	52758	750	0	0	2	0	0	52758	0	0	296	
853804	98246	97403	1437	0	0	225	0	0	97403	0	0	-369	
853934	42331	42312	464	0	0	0	0	0	42312	0	0	-445	
853952	1618763	1597273	69755	0	0	50000	0	0	1597273	0	0	1735	
854173	20147	20088	30	0	0	0	0	0	20088	0	0	29	
854753	12760	12648	512	0	0	400	0	0	12648	0	0	0	
854847	10131	10328	93	0	0	0	0	0	10328	0	0	-290	
855143	7718	8029	197	0	0	50	0	0	8029	0	0	-458	
855264	27848	28216	720	0	0	0	0	0	28216	0	0	-1088	
855303	2276	2274	27	0	0	0	0	0	2274	0	0	-25	
855563	48762	48274	1237	0	0	749	0	0	48274	0	0	0	
855741	48151	49384	776	0	0	100	0	0	49384	0	0	-1909	
855844	22857	23679	381	0	0	536	0	0	23679	0	0	-667	
855956	14282	13808	302	0	0	50	0	0	13808	0	0	222	
856159	3029	2980	82	0	0	65	0	0	2980	0	0	32	
856243	133234	128382	4011	0	1179	0	0	0	128382	0	0	-338	
856346	30270	29303	1808	0	0	810	0	0	29303	0	0	-31	
856458	6033	5809	277	0	0	0	0	0	5809	0	0	-53	
856542	6595	6603	355	0	0	0	0	0	6603	0	0	-363	
856748	114830	117655	2653	0	0	3914	0	0	117655	0	0	-1564	
856869	3314	3291	11	0	0	0	0	0	3291	0	0	12	
857259	5373	5192	176	0	0	0	0	0	5192	0	0	5	
857455	21269	19418	1992	0	0	554	0	0	19418	0	0	413	
857576	57262	56515	963	0	0	0	0	0	56515	0	0	-216	
857745	36234	36697	-296	0	0	0	0	0	36697	0	0	-167	
857811	-5387	-2731	1264	0	0	0	0	0	-2731	0	0	-3920	
857875	32666	33664	425	0	0	560	0	0	33664	72	0	-935	
857941	18033	17631	460	0	0	95	0	-17	17614	0	0	54	
858153	7102	7017	96	0	0	1	0	-2	7015	0	0	-8	
858443	6773	7081	116	0	0	200	0	0	7081	0	0	-224	
858452	5040	4913	352	0	0	156	0	0	4913	0	0	-69	
858528	42759	43371	1398	0	0	120	0	0	43371	0	0	-1890	
858818	13117	12419	246	0	0	0	0	0	12419	0	0	452	
858854	25677	26271	1109	0	0	1676	0	0	26271	0	0	-27	
859002	185483	181984	3770	0	0	0	0	0	181984	0	0	-271	
859141	129759	130194	1970	0	0	700	0	0	130194	0	0	-1705	
859552	62728	62267	2873	0	0	1720	0	0	62267	0	0	-692	
859655	33677	33966	768	0	0	1067	0	0	33966	0	0	10	
859712	821096	822423	7922	0	0	0	0	0	822423	0	0	-9249	
860053	209628	213480	2104	0	0	0	0	0	213480	0	0	-5956	
860147	31907	31224	1315	0	0	470	0	0	31224	0	0	-162	
860231	10494	10377	117	0	0	0	0	0	10377	0	0	0	
860259	45784	44575	1294	0	0	0	0	0	44575	0	0	-85	
860334	33241	34332	266	0	0	400	0	0	34332	0	0	-957	
860352	30243	29933	1267	0	0	500	0	0	29933	0	0	-457	
861153	6062	5943	151	0	0	0	0	0	5943	0	0	-32	
861658	23313	18847	4872	0	0	0	0	0	18847	0	0	-406	
861854	8196	8580	285	0	0	620	0	0	8580	0	0	-49	
862057	41854	41020	1280	0	0	430	0	0	41020	0	0	-16	
862141	38160	37639	654	0	0	0	0	0	37639	0	0	-133	
863362	15120	15080	40	0	0	0	0	0	15080	0	0	0	
863607	37259	38156	422	0	0	668	0	0	38156	0	0	-651	
863652	7610	7605	101	0	0	0	0	0	7605	0	0	-96	
863746	69280	68655	1959	0	0	900	0	0	68655	0	0	-434	
864378	34634	34770	15	0	0	0	0	0	34770	0	0	-151	
864471	229041	195105	-2799	36763	0	0	0	0	195105	0	0	-28	
864846	31059	29650	1409	0	0	0	0	0	29650	0	0	0	
864855	13668	13802	342	0	0	150	0	0	13802	0	0	-326	
865142	37067	38350	811	0	0	2200	0	0	38350	0	0	106	
865151	85786	83569	2697	0	0	509	0	0	83569	0	0	29	
865450	39789	40873	-189	0	0	0	0	0	40873	0	0	-895	
865544	45494	44308	1823	0	0	624	0	0	44308	0	0	-13	
865759	14725	15167	225	0	0	180	0	0	15167	0	0	-487	
865852	6438	6514	272	0	0	300	0	0	6514	0	0	-48	
866000	284164	288700	5941	0	0	11300	0	0	288700	59	0	764	
866121	37384	37300	1159	0	0	0	0	0	37300	0	0	-1075	
866251	3736	3797	79	0	0	20	0	0	3797	0	0	-120	
867070	33081	33506	-34	0	0	0	0	0	33506	0	0	-391	
867632	103312	98355	3746	0	0	780	0	0	98355	2000	0	-9	
867650	295905	292948	4265	0	0	0	0	0	292948	0	0	-1308	
867856	36729	36303	684	0	0	200	0	0	36303	0	0	-58	
868059	14247	14468	259	0	0	0	0	0	14468	0	0	-480	
868572	4668	4676	-8	0	0	0	0	0	4676	0	0	0	
868956	52720	53193	1364	0	0	915	0	0	53193	0	0	-922	
869346	23684	23397	605	0	0	350	0	0	23397	0	0	32	
869551	55412	55156	1174	0	0	0	0	0	55156	0	0	-918	
869663	118496	117018	1417	0	0	0	0	0	117018	0	0	61	
869953	30947	30247	1882	0	0	1129	0	0	30247	0	0	-53	
870539	70049	68518	2565	0	0	0	0	0	68518	0	0	-1034	
870650	45278	46224	959	0	0	823	0	0	46224	0	0	-1082	
870856	6119	6380	99	0	0	50	0	0	6380	0	0	-310	
870913	41670	41101	388	0	0	0	0	0	41101	0	0	181	
871358	9338	9062	388	0	0	0	0	0	9062	0	0	-112	
871648	15716	15486	230	0	0	0	0	0	15486	0	0	0	
871769	1356715	1351445	13002	0	0	3424	0	154	1351599	-3954	0	-508	
871956	5921	5792	259	0	0	130	0	0	5792	0	0	0	
872047	69690	69898	1369	0	0	935	0	0	69898	0	0	-642	
872579	35943	35968	-24	0	0	0	0	0	35968	0	0	-1	
873259	108259	105891	4866	0	0	2200	0	0	105891	0	0	-298	
874050	44412	44431	505	0	0	0	0	0	44431	0	0	-524	
874452	11174	10794	468	0	0	0	0	0	10794	0	0	-88	
874845	640592	631774	24124	0	0	3056	0	-532	631242	0	0	-11718	
875048	27473	27744	568	0	0	109	0	0	27744	0	0	-730	
