"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
273840	36308	0	24370	91077	0	132485	0	0	0	0	95823	0	10088		21074	17154		108115	85735	0	0	2288	0	0	7900	19081	7943	603	26980	404	4971	1459	0	14453	6834	20437	0	5375	0													
273859	5773	0	275	7289	0	7289	0	0	0	0	9381	0	2380		2715	0		7014	7001	0	0	0	0	0	1363	1995	0	250	3358	0	0	0	0	893	0	0	0	0	0													
274025	0	0	2811	5735	0	15609	0	0	0	0	3559	0	1598		993	0		12798	1961	0	0	0	0	0	112	1840	304	1	1952	0	787	515	0	1264	1302	0	0	787	0													
274052	7726	0	3684	14263	0	19292	0	0	0	0	27262	0	7853		6322	2684		15608	19409	0	0	950	0	0	1122	2495	3783	2151	3617	2302	5001	0	0	3228	7303	0	0	7303	0													
274548	43232	0	14051	109808	0	109808	0	0	1093	0	103463	0	14422		16268	26117		95757	88793	0	248	430	1093	1093	3048	13441	8692	184	16452	360	4336	4053	0	9097	8749	3824	0	4696	0													
274829	104528	0	77829	142219	0	292742	0	0	0	0	201601	0	4947		43503	14521	15520	214913	196654	0	0	4284	0	0	13610	35538	15221	2535	49130	514	10615	3844	674	23401	15647	0	0	10790	0	0	0	0	0	0	true							
274856	45739	0	1419	14511	0	44768	0	0	7052	0	84808	0	17843		14398	6951		43349	66965	0	0	1316	7052	7052	3888	11221	8204	1849	15109	500	5421	1035	0	10764	6956	7052	0	5921	0													
275255	21807	9	10926	26039	0	64795	0	0	20378	0	152011	850	16016		18120	40675	8565	53860	120614	0	14531	0	20378	1192	9904	17913	41569	8090	27817	4171	2134	5748	0	59356	12053	21578	0	6305	13515	0	0	14831	0	14831	false							
275358	245944	487	101718	284900	0	732860	0	0	0	0	598153	14	23443		94113	107858		630655	574696	0	0	5129	0	0	31553	70840	76650	1982	102335	10279	31667	20607	774	86912	63327	123911	0	41946	0													
275479	27607	0	0	23542	0	32764	0	0	17380	0	117814	0	0		7933	33117		32764	117814	0	0	1038	17380	17380	6332	6367	923	450	12699	17095	24098	879	946	6139	43018	0	0	41193	0													
275657	8600	107	16588	19872	0	49678	0	0	0	0	21061	0	4204		5468	0		32955	16857	28	0	180	0	0	1752	4584	1881	0	6336	276	3460	508	0	2749	4244	0	0	3736	0													
276074	0	0	155	49161	0	124470	0	0	8419	0	68980	0	10335		19299	0		124315	51426	0	7219	787	0	0	6790	21642	11197	1785	28432	4168	12412	10986	0	22115	27566	0	3878	16580	0													
276159	15766	0	16096	52718	0	78818	0	0	0	0	73305	0	11730		13440	29227		62722	61575	0	0	1072	0	0	4167	10760	4656	1627	14927	1425	3259	1418	1000	7770	7102	0	0	4684	0													
276551	24177	0	7893	49663	0	61453	0	0	0	0	66211	0	11205		8605	25284		53560	55006	0	0	817	0	0	2524	7600	4352	0	10124	0	1212	1063	0	5871	2275	448	0	1212	0													
276579	6199268	3314	1748895	42335568	0	42335568	0	0	5384237	0	26872000	0	557602		5930353	13335870	417611	40313341	26308507	270018	5891	69938	5349493	4631031	1760341	3802161	922391	49697	5562501	108135	589896	95765	8475	604237	802272	0	34744	698031	0	0	0	0	0	0	true	5911750	5334444	7666116	5199842	5326875	859515	
276645	69954	0	12249	100600	0	111225	0	0	3847	0	136152	0	28305		14879	4309		98976	107847	0	0	281	0	0	3013	17805	12369	3069	20818	6134	11031	6890	1578	21377	25633	0	466	17165	3969													
276654	21221	0	1913	42625	0	42763	0	0	0	0	40823	0	2457		5442	3854	1073	40836	38366	14	0	624	0	0	3376	3973	1220	38	7349	4518	2000	624	0	3165	7142	0	0	6518	0	0	0	0	0	0	true							
276850	123670	16	138609	906163	0	906163	0	0	117989	0	579819	0	42322		85323	181790		761697	536144	5841	1353	2277	240	0	13398	105335	57812	4049	118733	1280	73793	18046	646	95271	93765	398551	49800	75073	0													
276953	20042	0	372	14760	0	14760	0	0	0	0	39613	0	2735		5303	0		14388	36878	0	0	568	0	0	4373	12135	948	0	16508	1205	911	0	0	12152	2116	0	0	2116	0													
277240	29794	0	29	67043	0	80817	0	0	10	0	326626	0	12169		39957	56611		80453	314457	335	0	4205	10	10	24649	71768	8579	35	96417	32915	98993	3282	0	65073	135190	0	0	131908	0													
277277	6560	0	0	78998	0	78998	0	0	11546	0	150086	0	0		51948	71716	3145	78998	121800	0	28286	1041	11046	3176	6975	17630	20958	16316	24605	1128	6833	903	1067	9931	9931	0	0	7961	16470	0	0	0	0	0	true							
277679	883	0	0	0	0	0	0	0	0	0	5474	0	1021		2130	1198	0	0	4453	0	0	0	0	0	688	1643	506	5	2331	0	300	251	0	712	551	0	0	300	0	0	0	0	0	0	true							
277736	23387	0	16262	56217	0	95090	0	0	0	0	86068	0	4248		16393	15519		78822	81820	6	0	2792	0	0	7748	24332	4438	0	32080	1200	5878	3568	0	20125	10646	0	0	7078	0													
277820	99633	2296	44645	297066	0	297074	0	0	0	0	228224	0	4083		19576	61433		250133	224141	0	0	759	0	0	12109	23775	7242	757	35884	8313	11134	3827	0	24308	23274	0	0	19447	0													
278256	15995	0	17220	22790	0	62177	0	0	16866	0	109229	0	7682		9489	20217		44906	81348	51	20199	1201	598	100	1542	6703	2425	30862	8245	556	10562	12864	7502	32043	31483	616	1259	11118	20656													
278555	387214	22	3044	2464234	0	2606366	0	0	36867	0	546905	0	29233		27398	114946		2603208	517672	92	0	2074	36867	0	7049	21431	10003	3002	28404	1718	1054	490	0	14085	3262	720	0	2772	0													
278733	12312	0	10347	25525	0	48143	0	0	1500	0	92274	0	1683		18274	19908		37796	90591	0	0	697	0	0	2073	24265	21154	235	26338	259	8506	3057	505	29453	12327	0	1500	8765	240													
278751	1775	0	11067	8292	0	13176	0	0	0	0	19186	0	13548		657	12144		2109	5638	0	0	115	0	0	2759	823	119	0	3582	275	0	1292	0	3044	1567	10339	0	275	0													
278818	1728672	2	38228	191634	0	223715	0	0	184970	0	3014237	0	415117		106162	770796	42115	184237	2594373	1248	4747	13532	184970	15853	48319	132887	205053	21317	180794	21085	63434	21689	985	301414	107193	238100	0	83518	0	0	0	174929	0	174929	true	44922	20956	231212	381144	854556	633513	
278872	28375	1	0	7924	0	36857	0	0	0	0	100682	0	0		21734	23379		36856	100682	0	0	4152	0	0	5792	23898	6584	2193	15817	281	9072	500	608	16733	10461	0	0	9353	746													
279105	309667	0	6847	495795	0	776969	0	0	0	0	894795	0	50514		155163	254048	78163	770122	844281	0	0	31151	0	0	27007	101861	83629	31378	128868	3618	39761	35544	8282	88712	87205	0	0	43379	0	0	0	0	0	0	true	231048	263689	144582	66586	303791	5791	
279842	65250	0	9490	91039	0	170346	0	0	122086	0	596236	15000	47911		92653	166131		160856	526222	0	7103	19516	118191	76605	54255	117273	108153	7678	167341	7383	26876	39954	3283	194705	77496	0	3895	34259	0													
279954	381659	0	7555	333344	0	336779	0	0	1705	0	725675	183	41970		50121	236516	31594	329224	682775	0	747	17053	1705	1705	8365	17182	26458	26406	25547	2581	3219	16951	6339	28289	29090	2909	0	5800	747	0	0	3704	0	1999	true	15915	5661	0	196083	174043	190651	
280110	7053418	370	8330661	70637357	7760	94004892	0	0	8286392	0	53383257	0	2222514		10696808	32493443	1059444	85611083	51160743	55018	0	157717	8286392	8128761	2727634	8793472	993746	41459	11520864	196760	931975	146307	5043	1859503	1280085	1511968	0	1128735	24995	0	3178513	312703	187244	3616239	true	7160297	18260122	23176649	7527093	6379616	360171	
280138	19622	0	5886	33713	0	66242	0	0	0	0	47848	0	215		9205	11205		60356	47633	0	0	2810	0	0	3243	9399	2331	710	12642	0	1337	0	0	6479	1337	0	0	1337	0													
280352	13792	0	15318	41238	0	66182	0	0	248	0	24279	0	2989		4651	1560		50864	21290	0	0	322	248	248	3843	4317	352	102	8160	0	313	0	0	3963	313	0	0	313	0													
280558	24971	0	425	39923	0	44897	0	0	0	0	64895	0	2671		3618	23047		44384	56911	88	5313	221	0	0	1577	3274	5183	480	2006	2006	1358	3000	0	6896	6364	0	0	3364	5313													
282075	218332	0	273437	162565	0	556372	0	0	102483	0	905267	0	97623		162599	491235	32021	282935	803665	0	3979	6495	102483	102483	15919	129197	29162	7621	145116	1148	7207	5104	342	19300	13801	89477	0	8355	0	0	0	89477	0	89477	true	17553	31055	0	491235	49063	169269	
282226	75741	0	135959	201088	0	332157	0	0	0	0	125680	0	3053		12821	15949		196198	122627	0	0	2781	0	0	9979	6400	1729	0	15011	4255	11144	483	0	5287	15882	0	0	14672	0													
282824	105366	0	3848	42135	0	81410	0	0	6217	0	210789	0	17031		47597	0		77562	193591	0	167	4179	0	0	6738	35283	33830	7199	42021	534	14604	3870	3365	35454	22372	2721	6217	15137	1983													
283157	19452	0	3251	13546	0	34850	0	0	0	0	27016	0	1107		3945	0		31599	25909	0	0	2064	0	0	2849	1408	972	265	4257	1070	1000	0	0	1549	2070	0	0	2070	0													
283438	648352	3	43721	61932	0	157895	0	0	0	0	784741	0	103691		26502	1234	7369	114171	681050	0	0	0	0	0	9413	29906	10078	1567	39319	8002	70696	5493	0	24462	84191	0	0	78698	0	0	0	0	0	0	false							
283652	7687	0	0	120712	0	124253	0	0	10100	0	63063	0	414		10299	36808		124253	62649	0	0	1281	9020	200	1514	1118	3088	6320	2632	713	5815	0	0	1741	6528	1080	0	6527	0													
283737	254986	0	22980	356981	0	562285	0	0	0	0	576140	0	6033		88160	106369		539305	570107	0	0	24380	0	0	15489	94962	55274	9165	110451	4526	22801	11408	1160	86730	39895	0	0	27327	0													
283867	16495	0	465	415934	0	440691	0	0	0	0	520915	0	55505		20482	179273		440226	450331	0	15079	4077	0	0	14148	103019	13615	1713	117167	26821	149711	15370	750	112013	192652	11531	0	176532	9907													
284154	8540	0	342	23930	0	24964	0	0	2749	4525	70859	0	2080		5188	27110		24622	62259	0	1995	0	2749	2749	3317	11618	3066	46	14935	5288	10875	999	0	12859	17162	0	0	16163	1995													
284239	26878	0	4867	47370	0	64257	0	0	17943	0	120909	0	430		36070	24215		59390	120479	0	0	1776	17943	6706	9535	22868	21969	5758	32403	1846	3255	4586	0	24059	9687	0	0	5101	0													
284556	0	0	17897	112324	0	137428	0	0	30065	0	239696	0	27638		26379	88275		119510	210824	21	1234	4988	30065	1	19295	82339	4972	1984	101634	4761	24856	12250	964	82211	42831	45668	0	29617	249													
284752	36236	0	15421	36273	0	73892	0	0	3100	0	57758	0	1694		7850	0		58471	56064	0	0	1096	0	0	2426	7297	1966	1547	9723	3831	4093	0	364	5385	8288	0	3000	7923	0													
284958	11488	0	425	7761	0	18809	0	0	0	0	25851	0	2945		5306	4600		18384	22906	0	0	0	0	0	1967	4797	840	0	6764	0	2160	0	0	2297	2160	0	0	2160	0													
285151	29276	0	10550	79664	0	96322	0	0	0	0	55338	0	8230		5877	11076	2150	85615	47108	157	0	631	0	0	2097	4494	4202	0	6591	254	1808	2131	0	4915	4193	0	0	2062	0	0	0	0	0	0	false							
285348	63311	0	6663	44305	0	107210	0	0	0	0	116633	0	4227		18478	18462		100508	112406	39	0	1863	0	0	5665	17058	5205	582	22723	1780	2739	1459	372	10032	6350	0	0	4519	0													
285544	4813	0	1907	49533	0	113913	0	0	0	0	41464	0	10410		1452	17608	509	111865	31054	141	0	113	0	0	3141	2067	306	156	5208	2518	5815	5040	0	4217	13374	1836	0	8333	0	0	0	0	0	0	true							
285553	17996	0	1722	19383	0	25312	0	0	0	0	33934	0	5663		5495	4159	3411	23590	28271	0	0	1645	0	0	1466	5217	3302	0	6683	0	800	994	0	4490	1794	0	0	800	0	0	0	0	0	0	false							
285740	111782	0	65198	298061	0	490254	0	0	35858	0	240033	0	12522		11085	85785	6709	422316	222230	2740	5281	3655	35858	34392	12182	16081	3849	880	13849	3461	3745	2268	0	21907	9474	106306	0	6698	4309	0	0	15241	0	0	true							
285777	5392	0	0	1614	0	4280	0	0	0	0	16643	0	139		5182	825		4280	16504	0	0	430	0	0	731	5634	2342	211	6124	986	263	258	0	3737	1507	0	0	1249	0													
285852	326929	0	13665	40492	0	62333	0	0	0	0	498736	0	149471		28769	64000		48668	349265	0	0	3835	0	0	12205	19376	17866	3859	31581	17984	30763	4958	796	24537	54501	700	0	48747	0													
285928	61068	0	8946	196796	0	196796	0	0	0	0	179584	0	13972		32635	61597		187850	165612	0	0	6495	0	0	12349	21049	15688	331	33398	0	2167	5335	0	16782	7502	6550	0	2167	0													
286251	6097	0	1521	11270	0	15761	0	0	0	0	17702	0	190		3184	0		14240	17512	0	0	0	0	0	826	2100	2117	774	2926	5509	279	0	0	2633	5788	0	0	5788	0													
286457	324355	0	64046	449438	0	449438	0	0	41367	0	492780	0	56631		39734	0		384536	427624	856	8525	3383	41367	31486	49951	38719	41027	11248	88670	1403	23417	2405	255	101211	27480	27114	0	24820	19094													
286840	4292	0	88	8416	0	14972	0	0	3212	0	54161	0	1075		16917	0		14800	48189	84	4897	5783	3212	1123	15912	17694	6754	249	33606	2755	5764	741	0	23692	9260	0	0	8519	0													
287007	114972	10	3121	15114	0	15114	0	0	0	0	128533	0	10490		4190	5065		11983	118043	0	0	590	0	0	805	1714	2376	1024	2519	0	2121	0	456	1729	2577	0	0	2121	0													
287342	11982	0	5802	18932	0	31899	0	0	0	0	67805	0	5330		15911	22630	3200	26097	62475	0	0	1690	0	0	3703	11145	8013	3555	14822	1189	4379	1209	0	10505	6777	0	0	5568	0	0	0	0	0	0	true							
287922	25918	0	9015	15609	0	29157	0	0	0	0	32625	0	516		4650	0		20142	32109	0	0	394	0	0	442	1816	2425	1663	2258	0	0	0	361	1696	361	0	0	0	0													
287959	21678	0	26501	37354	0	79519	0	0	0	0	93754	0	53339		5838	58314		52972	40415	46	0	740	0	0	1151	6173	1571	440	6384	885	3542	0	0	3497	4427	0	0	4427	0													
288152	2498	0	1468	8269	0	15108	0	0	0	0	12077	0	1290		2809	5091		13640	10787	0	0	0	0	0	897	883	1589	0	1780	0	573	546	0	559	1120	0	0	573	0													
288376	35996	0	56232	99770	0	173814	0	0	11759	0	145843	0	38741		10902	55948	3410	117582	106107	0	995	105	0	0	2634	9348	6482	1486	11970	9935	14022	1993	8000	9047	33950	0	3800	23957	995	0	0	0	0	0	false							
288853	2654155	3	181656	2565288	0	3397972	0	0	309913	0	21692382	0	1071873		1074282	16380269	255174	3214076	20620509	2237	0	61754	309913	307038	701648	888438	138318	36762	1549420	184154	610464	80071	18103	690885	892792	100272	0	792483	0	0	0	89348	0	89348	true	710238	657277	9082306	6333001	2446445	204714	
289056	42471	0	9870	15918	0	71577	0	0	0	0	97388	0	16613		16829	27587		61707	80775	0	0	0	0	0	2692	10546	8878	2660	13238	360	1442	0	752	7947	2554	0	0	1802	0													
289225	14036	0	7611	6658	0	18352	0	0	0	0	28872	0	11242		3792	140		10741	17630	0	0	0	0	0	354	5333	963	43	5687	358	800	5228	1618	2901	8004	0	0	1158	0													
289515	124148	50	112187	470286	0	772475	0	0	8677	0	742874	0	106002		45851	544379		657000	634643	3238	2229	2437	8677	0	11058	25138	19216	7233	36196	1905	4563	4586	648	16794	11702	203777	0	6468	0													
289702	959260	0	4972	107682	0	154785	0	0	129777	0	1409210	0	49593		173069	199415		149813	1357142	0	2475	4214	129777	129777	148481	52883	19324	4993	198006	4531	10010	9147	1166	52612	24854	76292	0	14036	0													
289739	54780	9	27874	88373	0	135045	0	0	0	0	117605	0	15912		18179	17783		107162	101693	0	0	4936	0	0	11869	15589	8952	766	24411	513	4356	2742	255	18997	7866	0	0	4869	0													
289757	34604	0	21850	44901	0	88432	0	0	4747	0	94833	0	1817		18012	24265		66582	92269	0	747	0	747	249	3291	6564	9236	4490	9855	1826	2189	4528	3841	5569	12384	0	0	4015	0													
290249	833292	7	139129	82399	0	160465	0	0	10000	0	1043293	0	1739		30302	170523	11081	21329	1041554	0	0	3118	10000	10000	19188	9893	5789	796	29081	2667	845	300	0	5364	3812	0	0	2424	0	0	0	0	0	0	false							
290838	6019	0	1282	74067	0	74067	0	0	0	0	160102	0	446		1988	130737		72785	156935	0	2721	0	0	0	690	2310	1844	249	3000	0	3049	12216	2989	3104	18254	0	0	3049	0													
290922	29045	0	11569	21176	0	48571	0	0	0	0	50950	0	357		13889	55		36944	50593	58	0	1340	0	0	3063	4768	6757	3359	7831	1900	2000	0	0	4059	3900	0	0	3900	0													
291059	18213	0	5242	41893	0	58618	0	0	5000	0	76944	0	5150		8994	20858		53376	71794	0	0	1436	5000	5000	5663	16326	4032	304	21989	1114	7772	2000	659	17331	11546	0	0	8886	0													
291330	12961	0	25788	33569	0	84510	0	0	2255	0	36796	0	225		9495	2301		58722	36571	0	0	783	0	0	1381	9925	3627	1202	11306	0	1410	0	3989	6640	5399	0	0	1410	0													
291376	2888	0	0	1270	0	3338	0	0	0	0	20419	1	182		4583	7870	2358	3338	20236	0	0	900	0	0	447	3275	3853	383	3722	0	795	908	0	3375	1703	0	0	795	0	0	0	0	0	0	true							
291611	117173	0	28683	82040	0	128984	0	0	0	0	214233	0	12545		20741	45970		100134	201467	167	221	0	0	0	7951	26376	6400	0	34327	540	9823	0	0	19986	10363	0	0	10363	0													
291732	28386	0	1045	14637	0	17002	0	0	0	0	75042	0	13729		4602	16105		15957	61313	0	0	0	0	0	1814	7223	10981	323	9037	1663	5846	2701	0	15739	10210	0	0	7509	0													
292234	46441	0	30657	92123	0	149105	0	0	0	0	73173	0	4552		13518	2232		118448	68621	0	0	1857	0	0	4352	6579	4194	1931	10931	0	2241	4195	1008	3538	7444	0	0	2241	0													
292467	30693	0	1797	46921	0	67747	0	0	0	0	61367	0	411		7085	15423		65950	60956	0	0	1525	0	0	3243	8175	1840	605	11417	0	748	381	259	6777	1389	0	0	748	0													
292850	13845	414	3173	17705	0	21627	0	0	0	0	30481	1274	7672		5485	4110		18040	21435	0	100	0	0	0	2411	5292	924	219	7703	3109	570	0	0	3361	3679	0	0	3679	0													
292908	413998	0	91084	491157	0	759440	0	0	6522	0	1097673	0	226954		103148	393534	24477	668356	870719	0	0	10988	6522	5500	19248	168163	28773	3620	187411	15323	50454	4560	0	116656	70337	0	0	65777	0	0	0	0	0	0	true	128032	156133	207121	186412	166500	17264	
293053	1200798	0	7843	218500	0	225533	0	0	0	0	1516469	0	20068		11010	239915		217690	1496401	0	0	2725	0	0	6777	15312	4392	6	22089	22592	24404	2021	251	15478	49269	0	0	46996	0													
293352	11098	0	565	21791	0	24643	0	0	0	0	30113	0	6349		5851	9859		24078	23764	0	0	907	0	0	1884	4243	2008	754	6127	0	0	267	0	3038	267	0	0	0	0													
293437	23619	0	7827	28004	0	42184	0	0	45424	0	186871	0	30821		73478	5582		34357	156000	0	50	8403	45424	45424	34363	79772	1773	474	83517	25906	15111	272	0	42903	41289	0	0	41017	0													
293651	34563	0	9257	31590	0	68399	0	0	245	0	60042	5	3060		14206	0		59142	56977	0	0	0	245	0	3756	14046	3043	190	17802	1261	3183	0	0	6829	4444	0	0	4444	0													
293754	11329	0	50	51245	0	77100	0	0	0	0	73809	0	1574		5197	50084		77050	72235	0	0	1099	0	0	2768	5941	898	963	8709	706	1120	0	0	5373	1826	0	0	1826	0													
294023	177003	0	110488	257789	0	446930	0	0	50000	0	398470	0	18007		126968	6939		333953	379173	2489	1290	13159	50000	0	19649	82178	53126	43182	101827	1551	8556	5619	667	71167	16393	148838	0	10107	0													
294564	264224	1	4368	129239	0	146786	0	0	494527	0	2395241	0	378876		530641	1321909	29521	142417	2015365	0	1000	14219	469396	453248	246430	336970	57407	2215	583400	27422	49057	89206	401	112381	166086	14638	25131	76479	0	0	0	5035	0	4874	true	7614	13702	437271	577682	196598	67626	
294751	81299	4	420	105015	0	196102	0	0	4456	0	181220	0	1738		17792	43668	5534	195028	179240	650	242	3509	4456	4456	6635	17158	14554	1720	23790	604	6842	8740	0	22275	16186	0	0	7159	0	0	0	0	0	0	true							
294779	269522	0	70091	480051	0	884447	0	0	17263	0	666022	0	33248		61586	210390	27230	814311	632774	45	0	13048	17263	17263	24805	73914	22403	8209	98719	24670	23063	6438	2608	67745	56779	17263	0	47733	0	0	0	0	0	0	true	97366	333654	96343	114047	228436	41086	
294827	49556	0	804	47613	0	59757	0	0	0	0	82979	0	731		14731	0		58953	82248	0	0	914	0	0	2367	13760	8626	1954	16127	1744	1281	2331	1361	11975	6717	0	0	3025	0													
295011	121770	0	34222	100289	0	227514	0	0	0	0	276878	0	23583		53798	62995	26859	193292	253295	0	0	7757	0	0	9191	41910	24539	2963	51101	6022	7048	440	0	24805	13510	0	0	13070	0	8521	0	0	0	0	false							
295057	22503	1	2663	31631	0	52016	0	0	496	0	76150	0	3319		16745	21944		49352	70751	0	2080	1368	496	496	4675	9853	13845	442	14528	420	869	1599	0	12069	2888	0	0	1289	2328													
295646	5406	0	1820	5937	0	10929	0	0	0	0	9625	0	1578		2851	0		9109	8047	0	0	0	0	0	1331	1910	977	0	3241	0	0	0	0	1367	0	0	0	0	0													
296456	81782	0	40146	208245	0	272476	0	0	0	0	251827	0	18731		38424	24932		232330	232886	0	210	11867	0	0	15335	51095	28528	0	66430	5005	32088	13062	0	56534	50155	0	0	37093	0													
296474	16880	0	6780	2963	0	37266	0	0	17335	0	110236	0	4326		23274	20728		30486	100430	0	5480	1732	17335	4000	2792	27006	32596	4804	29798	300	2413	2717	0	43924	5430	6108	0	2713	5130													
296559	50637	0	6110	154866	0	154866	0	0	0	0	179860	0	56805		31111	58976		147423	123055	1333	0	5705	0	0	15611	18157	10559	3619	23943	4126	14287	3888	0	16835	22301	0	0	17497	0													
296755	12840	0	4302	65461	0	85322	0	0	0	0	110054	0	3381		6544	25463		81020	106673	0	0	259	0	0	4654	16621	512	0	21275	24304	25660	0	0	15243	49964	0	0	49964	0													
296858	13049	0	4958	26042	0	41617	0	0	0	0	42273	95	970		2314	0		36659	41208	0	0	0	0	0	4751	16358	2523	249	21109	1781	2316	1246	0	21567	5343	0	0	4097	0													
297051	23251	0	11703	36358	0	67682	0	0	0	0	112946	0	7671		16639	24446		55979	105275	0	0	1512	0	0	6472	41621	13839	1018	48093	544	508	1247	0	46311	2299	0	0	1052	17935													
297631	33002	0	31890	94648	0	131190	0	0	0	0	72039	0	865		4373	29432	2546	99300	71174	0	0	1516	0	0	1951	3634	1155	30	5585	2035	800	0	0	2397	2835	0	0	2835	0	0	0	0	0	0	true							
297761	36021	0	0	54631	0	101566	0	0	0	0	77988	0	0		11896	1693		101566	77988	0	0	1919	0	0	5966	17362	5461	3217	23328	567	5711	631	1357	20110	8266	0	0	6278	1981													
298049	40863	0	9692	33063	0	60944	0	0	0	0	107235	0	982		22909	10444		50755	106253	497	0	0	0	0	7133	27752	10381	406	34885	925	7639	1691	0	22763	10255	6103	0	8564	0													
