"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
110413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
110936													0	0	0	0	0	0																			
110945													30	0	4	44	0	24																			
110972													0	4	0	0	0	0																			
111157				0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
111205													29	0	0	6	0	0																			
111942													0	0	0	10	0	5																			
111979													0	0	0	2	0	0																			
112163	0	0	0	0	0	0	0	0	0	0	0	0	57	0	30	677	0	124	0	0	0	0	0	0	0	0	0	0	0	0							
112332													169	23	26	195	7	40																			
112510													0	0	0	5	0	0																			
112556													14	0	0	0	0	0																			
112837							0	0	0																												
113003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
113030													102	1	0	85	1	0																			
113441													13	0	0	0	0	0																			
113601													0	0	0	0	0	0																			
113740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
114149													0	2	0	0	0	0																			
114260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	66	0	0	0	0	0	0	0	0	0							
114457													68	0	0	29	0	0																			
114774													0	0	0	0	0	0																			
114840													0	0	0	0	0	0																			
114859													0	0	0	0	3	0																			
115146													14	16	0	29	2	0																			
115575													0	0	0	24	0	0																			
116358													43	0	15	0	0	31																			
116554													0	0	0	0	0	0																			
116741													3	16	0	0	0	0																			
117038				0	0	0	0	0	0	0	0	0	33	0	8	25	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
117074													0	0	0	5	0	0																			
117458													60	0	3	0	0	0																			
117775				0	0	0	0	0	0				0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
118156													21	0	0	3	0	0																			
118660													0	0	0	0	0	0																			
118736													39	0	0	2	0	0																			
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
119779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
119872													0	0	0	8	0	4																			
120476													0	0	0	0	0	0																			
120542													0	0	0	43	0	0																			
120609													69	0	0	370	0	38																			
120953													0	0	8	0	0	0																			
121642	0	0	0	0	0	0	0	0	0	0	0	0	187	5	0	715	941	0	0	0	0	0	0	0	0	0	0	0	0	0							
121651													33	0	28	2298	1011	29																			
121914													69	0	26	91	0	188																			
122153													237	25	115	27	16	12																			
122546													82	18	0	69	0	0																			
122854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
123075													0	0	0	0	0	0																			
123374													117	0	0	10	3	52																			
124344													0	0	0	0	0	0																			
124830													0	0	0	0	0	0																			
125154	0	0	0	0	0	0	0	0	0	0	0	0	16	30	0	31	10	0	0	0	0	0	0	0	0	0	0	0	0	0							
125855													43	0	2	52	0	1																			
125873													0	0	0	0	0	0																			
126012													165	0	0	0	0	0																			
126049													1	0	0	6	0	19																			
126375													136	47	3	43	4	0																			
126553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
126834													214	0	55	424	16	333																			
127055													0	0	0	20	0	42																			
127224													154	0	96	77	0	25																			
128258													0	0	0	10	0	0																			
128904	0	0	0	0	0	0	0	0	0	0	0	0	251	0	28	322	0	244	28	0	29	0	0	0	0	0	0	0	0	0							
129349													89	2	10	4	55	2																			
129358													39	0	0	0	0	0																			
129479													0	0	0	2	0	0																			
129732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0							
129853													80	1	0	54	0	0																			
129910													0	0	0	11	0	0																			
130345													0	0	0	0	0	0																			
130541	0	0	0	0	0	0	0	0	0	0	0	0	4474	79	892	95	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
131436	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
131717				0	0	0	0	0	0				0	0	34	12	14	0	0	0	59	0	0	0	0	0	0	0	0	0							
131940													34	0	0	0	0	0																			
132107													0	0	0	28	0	0																			
132451													0	0	0	2	0	0																			
132778													0	0	0	8	0	0													0	0	0	0	0	0	
132938													0	0	0	0	0	1																			
133579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
133850													21	18	0	35	2	7																			
133971													0	0	0	0	0	0																			
134156													20	0	0	0	0	0																			
134437													63	0	62	86	0	118																			
134455													10	0	0	3	0	0																			
134848													22	13	0	0	0	0																			
135836													0	0	0	3	0	0																			
135854													0	0	0	0	0	0																			
136048													22	0	0	0	0	0																			
136338													11	0	0	55	0	0																			
136459													0	0	0	0	0	0																			
136655													0	0	0	0	0	0																			
137205													2	0	0	42	0	0																			
137447													5	2	2	6	0	0																			
137456													0	0	0	0	0	0																			
137559													0	0	0	2	0	0																			
137643													0	0	0	10	0	0																			
137652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
137915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2228	0	0	0	0	0	0	0	0	0	0	0	0							
138051													24	0	0	432	0	0																			
138257													0	0	0	0	0	0																			
138556													193	4	3	51	0	11																			
139133	0	0	0	0	0	147	0	0	0	0	0	0	22	0	6	10	0	169	0	0	0	0	0	0	0	0	0	0	0	147							
139478													0	0	0	0	37	0																			
139553													101	0	12	50	0	61																			
139656	0	0	0	1098	0	2562	0	0	1796	1098	0	765	171	0	245	273	145	174	0	0	1853	0	0	0	0	0	0	0	0	0							
139740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
139843	0	0	0	0	0	0	0	0	0	0	0	0	34	44	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
140157													0	0	0	203	101	0																			
140362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	102	2	0	0	0	0	0	0	0	0	0	0	0	0							
140634													26	0	0	0	0	7																			
141211													1	12	0	21	5	0																			
141350													33	0	0	8	0	0																			
141556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0							
141677													0	0	0	0	0	0																			
141958													158	0	12	181	0	74																			
142049													0	0	0	0	0	0																			
142179													5	0	0	19	1	0													0	0	0	0	0	0	
142955													11	0	17	5	0	0																			
143372													25	0	0	21	0	0																			
143662	0	0	0	0	0	0	0	0	0	0	0	0	90	26	0	620	115	0	0	0	0	0	0	0	0	0	0	0	0	0							
143859													0	0	0	0	0	0																			
143952													6	0	2	0	0	0																			
144034													0	0	0	0	0	0																			
144052													117	0	0	47	3	0																			
144155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	0	0	0	0	0	0	0	0	0	0	0	0	0							
144678													0	0	0	0	0	1																			
144856													0	0	0	0	0	0																			
144913													225	0	0	19	0	0																			
145059													0	0	0	7	0	18																			
145545													6	0	0	0	0	0																			
145554													0	0	6	0	0	0																			
145741													20	0	0	16	0	0																			
145844													27	0	0	22	24	0																			
146056													0	34	0	0	0	0																			
146663													0	0	0	5	0	5																			
147651													0	0	15	33	0	39																			
147679													0	0	0	0	0	0																			
147857	0	0	0	0	0	0	0	0	0	0	0	0	89	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
147923													2	0	0	0	0	0																			
148171													11	0	9	42	0	1																			
148238													22	0	0	103	0	178																			
148340													0	0	0	0	0	0																			
148470													0	0	0	0	0	0																			
148715													47	0	0	26	0	9																			
148920													82	22	0	0	0	0																			
149150													2	0	0	0	0	0																			
150035	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	36	1	12	0	0	0	0	0	0	0	0	0	0	0	0							
150044													0	0	0	0	0	0																			
150727													0	0	4	0	0	0																			
151546				0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
151957													18	0	0	225	1	4																			
152057													279	0	4	57	0	0																			
152253													28	8	0	192	58	0																			
152431													14	0	0	1	1	0																			
152440													134	0	239	0	0	0																			
153054													0	0	0	0	0	0																			
153353													290	23	0	258	50	3																			
154154													15	0	0	10	0	0																			
154770													0	0	0	0	0	23																			
155759													0	8	0	1	0	0																			
156457													8	1	0	5	0	0																			
156635													0	0	0	0	0	0																			
156970				0	0	0	0	0	0				126	6	66	16	3	14	0	0	0	0	0	0	0	0	0	0	0	0							
157155													0	0	0	1	0	0																			
157379													0	0	0	0	0	0																			
157650				0	0	0	0	0	0				0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0							
157744													69	59	0	114	66	24																			
157856													44	48	0	0	0	0																			
158376													0	0	0	0	0	0																			
158741													0	0	0	3	0	0																			
159636	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	327	429	0	0	0	0	0	0	0	0	0	0	0	0	0							
159645													42	0	0	0	0	0																			
159953													42	0	0	0	0	0																			
159971													0	0	0	0	0	0																			
160360													0	0	0	0	0	0																			
160454													0	0	0	0	0	0																			
160959	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	85	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
161273													0	0	0	0	0	0																			
161602													11189	942	0	498	39	0																			
162337													751	8	78	464	21	13																			
163343													0	0	0	0	0	0																			
163549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	224	0	0	2154	0	0	0	0	0	0	0	0	0							
163857													0	0	10	34	10	0																			
164153													0	0	0	0	0	0																			
164331													1	0	0	228	0	4																			
164377													0	0	0	0	0	0																			
164957													0	0	0	0	0	0																			
164975													0	0	0	0	0	0																			
165628	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	1343	0	610	0	0	0	0	0	0	0	0	0	0	0	0							
165758													0	0	0	0	0	0																			
166111													11	0	0	98	0	11																			
166531													38	0	0	111	0	0																			
166652	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
166849													104	27	0	0	0	0																			
167453													25	0	0	0	0	0																			
167752													0	0	0	0	0	0																			
168357				0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	73	0	0	0	0	0	0	0	0	0							
168571													4	0	0	2	0	0																			
169327													0	0	0	68	2	0																			
169354													0	0	0	0	0	0																			
169653	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0	16	0	10	0	0	40	0	0	0	0	0	0	0	0	0							
169756													0	0	0	11	0	0																			
170257													0	0	0	11	0	0																			
170275													9	2	0	50	4	0																			
170332	0	0	0	0	0	0	0	0	0	0	0	0	77	0	44	78	0	14	0	0	28	0	0	0	0	0	0	0	0	0							
171133							0	0	0																												
171656				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
171759													0	0	0	4	0	0																			
171768													0	0	0	4	0	0																			
172251													0	0	0	0	0	0																			
172457													0	0	0	0	0	0																			
172475													0	0	0	78	0	55																			
172859													9	0	0	2	0	0																			
173306	0	0	0	0	0	0	0	0	0	0	0	0	55	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
173342													64	0	0	4	0	0																			
173557													0	0	0	0	0	0																			
173575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0							
173641													0	0	0	4	0	0																			
173959													85	0	0	53	0	78																			
174321													0	0	0	8	0	3																			
174367				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
174572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
175056	0	0	0	0	0	0	0	0	0	0	0	0	40	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
175140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
175458													0	0	0	0	0	0																			
175609													0	0	0	6	0	0																			
176101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	439	0	0	0	0	0	0	0	0	0	0	0	0	0							
176325				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
176437													0	0	0	20	0	0																			
176464													112	0	0	40	0	0																			
176642													8	0	0	0	0	0																			
177135													0	0	0	0	0	0																			
177443													60	0	0	45	0	0																			
177500													2	0	0	5	0	0																			
177555													116	17	0	0	9	0																			
177751													0	0	0	0	0	0																			
177920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	18	0	0	0	0	0	0	0	0	0							
178150													63	0	20	2	0	14																			
178244													92	61	0	5	0	0																			
178356													0	0	0	4	0	0																			
178851													0	0	0	0	0	0																			
179148													12	0	3	0	0	0																			
179335													80	0	0	206	2	0																			
179700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	34	0	0	0	0	0	0	0	0	0	0	0	0							
180144													15	0	15	3	0	2																			
180537													450	65	75	337	37	48																			
180845													11	34	0	0	0	0																			
181963													0	0	0	0	0	11																			
182951													0	0	0	33	0	0																			
183668													0	0	0	0	0	0																			
183770													0	0	0	0	0	12																			
183958													200	54	0	20	1	0																			
184656				0	0	0	0	0	0	0	0	0	217	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0							
184759													5	19	26	0	0	0																			
185251													24	0	0	0	0	0																			
185448				0	0	0	0	0	0	0	0	0	48	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
185859													0	0	0	0	0	0																			
186221	0	0	0	0	0	0	0	0	0	0	0	0	1632	169	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
186548													0	0	0	0	0	0																			
186717													0	0	0	52	0	0																			
186744													91	3	31	6	0	0																			
187648													48	0	14	118	0	272																			
187947	0	0	0	0	0	6208	0	0	6208	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
188056													37	0	6	95	16	0																			
188177				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
188430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
188449	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
188720													2150	9	145	370	0	135																			
188739													35	0	30	88	0	0																			
188917													0	0	0	5	0	0																			
189129													0	0	0	83	0	56																			
189745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
189950													0	0	0	0	0	0																			
190563													378	0	82	115	0	18																			
190648													0	0	0	0	0	0																			
190947													30	4	0	2	1	0																			
190956													0	0	0	0	0	0																			
191355	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0							
191935													0	0	0	0	0	0																			
192147	0	0	0	0	0	0	0	0	0	0	0	0	127	0	113	16	0	24	0	0	0	0	0	0	0	0	0	0	0	0							
192558	0	0	0	0	0	0	0	0	0	0	0	0	106	1	0	52	21	0	0	0	0	0	0	0	0	0	0	0	0	0							
192651													0	0	0	0	0	0																			
192857													0	0	0	0	0	0																			
193162													130	0	24	56	0	0																			
193247													0	0	0	0	0	0																			
193537													262	0	57	83	0	165																			
193649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
193809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
194440													93	58	0	4	17	0																			
194570													0	0	0	0	0	0																			
194936													0	0	0	0	0	0																			
195111													7341	0	430	0	0	0																			
195157													0	0	13	0	0	3																			
195456													5	0	0	0	0	0																			
196752				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
196800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
197142													134	0	38	0	0	0																			
197254				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
197302													0	0	0	0	0	0																			
197478							0	0	0																												
197759													6	0	4	0	0	0																			
198073													0	0	0	0	0	0																			
198149													13	0	0	1	0	0																			
198251													0	0	0	0	0	0																			
198961													147	46	0	86	0	0																			
199137													0	0	0	0	0	0																			
199351													76	0	0	2	0	0																			
199436													18	0	0	30	0	0																			
199463													0	0	0	0	0	0																			
200378	0	0	0	0	0	0	0	0	0	0	0	0	187	0	207	0	0	0	0	0	8971	0	0	0	0	0	0	0	0	0							
200435	0	0	0	0	0	391	0	0	391	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
201254													0	0	0	0	0	0																			
201834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
202514													145	0	0	23	0	0																			
202541													0	0	9	1	0	0																			
202907	0	0	0	0	0	0	0	0	0	0	0	0	10034	147	0	2248	49	26	0	0	0	0	0	0	0	0	0	0	0	0							
203043	0	0	0	0	0	0	0	0	0	0	0	0	25	0	7	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
203052				0	0	0	0	0	0				155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
203575													0	0	0	0	0	0																			
204004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
204237													35	0	34	5	9	14																			
204826													0	0	0	0	0	0																			
205243													343	0	139	205	0	138																			
205346													6	0	0	326	177	0																			
205458													0	0	0	0	0	0																			
205542													2	0	0	0	0	0																			
206156													0	0	0	0	0	0																			
206174													0	0	0	0	0	0																			
206473													0	0	0	0	0	0																			
206772													0	0	0	0	0	0																			
206950													11	0	0	0	0	0																			
207041													24	0	12	10	0	28																			
207050													0	0	0	0	0	0																			
207452													11	0	0	27	0	0																			
207470													0	0	0	0	0	0																			
207555													0	0	23	0	0	1																			
207845													4	0	0	15	0	0																			
207872													0	0	0	0	0	0																			
208057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
208244							0	0	0																												
208347				0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
208440													15	0	0	0	0	0																			
208459													0	0	0	0	0	0																			
208570													0	0	0	0	0	0																			
208655													0	0	0	5	0	0																			
208972													0	0	0	0	0	0																			
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
209362													0	0	0	0	0	0																			
209559													0	0	0	0	0	0																			
209858													0	0	0	0	0	0																			
210238													73	0	25	72	1	25																			
210256													62	3	0	11	0	0																			
210434							0	0	0																												
211114				0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
211271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
211338													19	0	0	40	0	1																			
211851													0	0	0	0	0	0																			
212018	0	0	0	0	0	809	0	0	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
212344													78	0	9	40	0	0																			
212465							0	0	0																												
212522	0	0	0	0	0	0	0	0	0	0	0	0	67	0	2	227	35	51	0	0	320	0	0	0	0	0	0	0	0	0							
212577	0	0	0	0	0	28	0	0	0	0	0	0	41	0	363	94	0	118	0	0	1403	0	0	0	0	0	0	0	0	0							
213471													0	0	0	0	428	0																			
213538													3	1	0	10	28	0																			
213912				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
213958				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214106	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	47	0	0	0	0	1251	0	0	0	0	0	0	0	0	0							
214414	0	0	0	0	0	1511	0	0	1511	0	0	0	98	0	21	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0							
214722	0	0	0	0	0	21	0	0	0	0	0	0	9	0	21	11	0	15	0	0	0	0	0	0	0	0	21	0	0	0							
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
214843													0	0	0	0	0	0																			
215345													8	4	5	13	3	6																			
