"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
705556	38171	0	20870	61241	0	100739	0	0	3183	0	158008	0	1804	14161	35825	50036	8778	79869	156204	0	0	2721	3183	3183	16329	29120	13902	1175	45449	2370	4290	2058	557	24701	9275	11405	0	6660	0	0		0		0		0		0	false							
706030	4846	0	3011	63028	0	63028	0	0	0	0	134703	0	5096	7107	7936	84447	2857	60017	129607	0	0	2107	0	0	4594	15425	4660	117	20019	6315	12416	1883	0	16860	20614	35764	0	17157	0	0		0		0		0		0	true							
706058	30541	0	9401	24537	0	43680	0	0	10967	0	70073	0	3368	12769	13783	0	4415	34279	65513	0	1192	2147	10474	5975	8984	10603	6620	691	17849	3166	2432	5263	1773	13114	12634	272	493	5598	1390	0		0		0		0		0	true							
706236	15347	0	1618	23364	0	28280	0	0	18046	0	88298	0	49	19	36999	3256	8793	26662	88249	0	0	3066	18046	8360	6343	34826	21368	1417	41169	0	2768	2973	0	26955	5741	0	0	2768	0	0		0		0		0		0	true							
706254	40726	0	13201	75959	0	117263	0	0	10043	0	180656	0	29030	35804	30158	22657	7835	104062	151626	0	0	3390	10043	10043	37680	31008	3126	0	68687	34961	9774	725	0	41655	45460	0	0	44635	0	0		0		0		0		0	true							
706450	4839	0	1134	11571	0	14713	0	0	0	0	13623	0	970	871	2170	4379	670	13579	12653	0	0	435	0	0	615	2885	112	0	3499	295	500	0	0	1441	795	0	0	795	0	0		0		0		0		0	true							
706656	26618	0	7916	34724	0	88392	0	0	0	0	121565	0	9548	13463	24651	32854	5293	80476	112017	0	0	2672	0	0	13005	20273	13956	4980	33278	6468	1230	1602	579	27563	9879	0	0	7698	743	0		0		0		0		0	true							
707354	1810918	0	137783	182029	0	335202	0	0	24565	0	3053376	0	385744	479409	245607	573134	66762	197371	2667632	48	0	21965	125	0	156802	190609	79550	7487	312165	76478	93363	62460	2575	188841	234876	0	11865	167479	0	0		0		0		0		0	true	75483	65920	51366	521768	854833	956085	
708379	64480	0	28433	87668	0	88735	0	0	0	0	129472	0	7722	31954	30351	2118	18971	60302	121750	0	0	8688	0	0	5138	27046	20760	524	32184	0	6970	2436	0	23117	9406	0	0	6970	0	0		0		1245		0		1245	true							
709143	262219	0	7897	25847	0	45555	0	0	31429	0	484212	0	45185	28368	77269	64287	8419	37657	438555	1	472	1817	31429	10267	38709	49480	21552	11948	74586	14855	19352	1810	0	44420	36017	26590	0	34207	0	0		0		29995		0		29995	true							
709451	12256	0	11906	22120	0	57068	0	0	0	0	73634	0	4230	16135	11848	32787	3470	45162	69404	0	0	974	0	0	10772	3469	2244	623	14028	7827	2131	939	585	5259	11482	0	0	9957	0	0		0		0		0		0	false							
709554	46022	0	15963	200841	0	233111	0	0	0	0	76155	0	3000	17713	4869	8043	1695	217148	73155	0	0	1008	0	0	2726	2668	3193	1711	5394	1420	4597	3942	1834	5429	11793	0	0	6017	0	0		0		0		0		0	false							
709602	161533	0	436713	281409	0	837721	0	0	0	0	1358913	46	786024	0	96379	732924	27431	399217	572843	1791	0	10889	0	0	52191	89768	30390	698	141959	242827	41605	6977	0	76668	291409	34584	0	284432	0	0		0		29469		0		29469	true	92738	98273	106249	65336	155659	5669	
709639	54790	0	38478	94776	0	222091	0	0	0	0	392778	0	14244	45774	65577	37569	53747	183613	378534	0	0	35656	0	0	57280	124885	9369	6226	181742	28777	63425	5057	5400	132183	102659	0	0	92202	0	0		0		11782		0		11782	true							
709956	6380	0	1952	1079	0	26797	0	0	4000	0	60619	0	12396	6742	6053	12251	0	24845	47987	0	236	0	0	0	12199	11994	3129	0	24188	4702	6926	264	2774	21269	14666	12151	4000	11628	0	0		0		1291		0		0	false							
710176	16109	0	11527	158529	0	158529	0	0	0	0	224725	0	13476	15871	31319	116895	11928	147002	211249	0	0	5816	0	0	16281	33403	15262	1728	49684	11339	10728	2981	0	35356	25048	48208	0	22066	0	0		0		0		0		0	true							
710859	37458	0	15057	99657	0	157520	0	0	56361	0	265091	0	33378	24332	23634	72678	4122	142463	231212	0	501	1203	0	0	42355	58781	6822	1916	55912	9449	33202	1883	547	86241	45081	27867	0	42651	0	0		0		0		0		0	true							
711472	447586	0	387017	701941	0	970856	0	0	0	0	852222	0	71994	459011	8037	3735	2913	583839	780228	0	0	313	0	0	9073	4218	914	888	13291	382293	2625	891	0	7056	385809	0	0	384918	0	0		0		0		0		0	true	97818	21119	3735	0	281638	165948	
711520	17576	4	5176	34053	0	44647	0	0	0	0	35506	0	2824	4768	7992	527	4058	39467	32682	0	0	1911	0	0	1827	6145	3605	1474	7966	1051	891	1030	1380	5059	4352	0	0	1942	0	0		0		0		0		0	true							
711548	72428	0	1667	17308	0	21999	0	0	0	0	339766	0	42778	0	12427	235848	4292	20332	296988	0	0	801	0	0	3372	14293	5202	903	17665	1148	5702	870	0	11342	7721	0	0	6850	0	0		0		0		0		0	true							
711753	5671	0	1991	27170	0	32510	0	0	0	0	39667	0	5544	5382	6109	21578	1953	30519	34123	0	0	898	0	0	3028	6966	636	64	9994	868	856	0	0	4585	1724	0	0	1724	0	0		0		0		0		0	true							
711801	310556	4	2452	24038	0	38013	0	0	10044	0	662941	0	46268	0	73523	100664	27247	35557	616673	0	0	10068	10044	10044	42785	96206	2548	364	138991	39563	70255	0	0	68380	109818	0	0	109818	0	0		0		0		0		0	true							
712059	133721	0	30900	71738	0	333767	0	0	70254	0	399896	0	11899	11336	52516	74079	5152	300125	347338	2742	40659	542	70254	54215	35952	82680	24941	900	118617	11010	30259	6354	0	91957	47623	44083	0	41269	747	0		0		57198		0		31077	true							
712648	18143	0	1608	27351	0	63946	0	0	16352	0	92582	0	7750	6031	31192	3211	19	62338	76681	0	8151	0	16352	5756	12266	32405	12468	3738	44671	4124	6227	0	0	29685	10351	0	0	10351	7683	0		0		0		0		0	true							
712956	59133	0	39188	81827	0	130388	0	0	0	0	97812	0	6157	43605	9053	18628	1019	90835	91655	365	0	0	0	0	4750	9851	1348	173	14601	712	3217	0	0	7069	3929	0	0	3929	0	0		0		0		0		0	false							
713252	13241	0	2403	33924	0	45833	0	0	0	0	86840	0	2650	3253	21884	17197	3165	43430	83941	0	249	915	0	0	23544	12799	5039	3304	36343	7070	2023	2574	47	22803	11714	0	0	9093	0	0		0		0		0		0	true							
713476	47706	0	38	86749	0	115651	0	0	0	0	297541	0	306	0	70803	88687	13610	115613	297235	0	0	5848	0	0	25878	76593	28587	313	102471	5096	20340	4341	0	60568	29777	0	0	25436	0	0		0		0		0		0	true							
713926	113114	0	6213	268718	0	422026	0	0	7148	0	715674	0	8720	6358	94889	388037	25634	415813	706954	0	0	7917	4862	2432	15414	119640	38693	3227	134111	1168	30459	5922	0	82085	37549	95794	496	31627	0	0		0		85219		0		85219	true	113776	69993	0	388037	35012	78102	
714165	16340	0	17382	28239	0	49463	0	0	0	0	34293	0	3083	17382	4139	7155	907	32081	31210	0	0	233	0	0	1693	6899	0	18	8592	0	2188	0	0	4471	2188	0	0	2188	0	0		0		0		0		0	false							
714437	25050	0	15981	23675	0	68133	0	0	7881	0	96393	0	9173	19079	17760	5724	3783	52152	86743	0	477	1437	7881	7881	12828	24311	10852	1290	37139	5170	5702	4727	739	31521	16338	0	0	10872	0	4346		0		0		0		4346	true							
714839	17648	63	47496	110138	0	110971	0	0	0	0	66827	0	6732	47447	13941	18332	2699	63348	60095	64	0	671	0	0	7443	13036	2962	1118	20465	1546	3023	866	854	10618	6289	0	0	4569	0	0		0		0		0		0	true							
714978	50533	6	3	105356	0	145640	0	0	21373	0	319166	0	0	0	49811	137591	4786	145631	319166	0	0	391	21373	21373	21235	50685	6182	272	71920	18075	30979	3614	0	28563	52668	0	0	49054	0	0		0		0		0		0	true							
715032	19929	0	390	33919	0	64142	0	0	0	0	72726	0	6258	448	8939	17807	4287	63752	66468	0	0	1844	0	0	2843	13633	3197	186	16476	5568	7970	1594	0	10921	15132	0	0	13538	0	0		0		0		0		0	true							
715050	63336	0	13858	86674	0	149838	0	0	18638	0	184752	0	13313	21705	51167	43869	7425	135980	171439	0	0	1726	18638	3961	15199	30358	16825	8488	45557	2617	1870	2191	0	19703	6678	4083	0	4487	0	0		0		4083		0		4083	true							
715144	72618	0	28947	144161	0	200206	0	0	212	0	105792	0	17057	30806	7173	20570	2042	171259	88735	0	0	346	212	212	2090	4957	3542	602	7047	0	754	658	0	4019	1412	212	0	754	0	0		0		0		0		0	true							
715340	26253	0	6568	218192	0	335755	0	0	25042	0	487209	0	34100	0	42077	317582	3336	329187	450879	0	2230	1094	25042	10042	27838	33484	1031	15765	61322	35042	29136	1078	0	36041	65256	47021	0	64178	0	0		0		24925		0		24925	true							
715470	1727	0	0	5749	0	6818	0	0	805	0	35794	0	6498	0	1718	8307	0	6818	29296	0	0	0	0	0	6465	11530	2682	0	17995	814	2308	1960	0	18959	5082	0	805	3122	1839	0		0		0		0		0	false							
715630	65634	0	9529	82684	0	105400	0	0	0	0	129385	0	27717	36843	15707	15307	9770	95871	101668	0	0	2221	0	0	12478	7278	1373	57	16897	1991	21707	3560	0	5479	27258	0	0	23414	0	0		0		0		0		0	true							
715872	14853	0	6245	79989	0	178300	0	0	0	0	193859	0	2737	0	39906	56577	16238	172055	190650	0	472	7122	0	0	24096	62212	5109	427	86308	10764	19822	0	0	51937	30586	7174	0	30586	0	0		0		0		0		0	true							
715975	1322	0	0	0	0	0	0	0	0	0	64600	0	0	0	19108	9302	9760	0	64600	0	0	5014	0	0	11903	21587	7768	2032	33490	2219	5941	2527	0	24181	10687	0	0	8160	0	0		0		0		0		0	false							
716374	241257	0	109558	206179	0	597410	0	0	0	0	432158	0	56125	0	57791	65315	32103	487852	376033	0	0	14994	0	0	35662	46959	10603	2434	82610	14578	13498	1852	0	37867	29928	0	0	28076	0	0		0		0		0		0	true	67825	194456	17361	3087	204480	16411	
716833	658654	16	1256	325904	0	566664	0	0	0	0	1145309	0	43680	42072	106345	149753	44160	565392	1101629	0	0	14200	0	0	63388	135685	16617	2858	199073	48534	60161	5538	4121	112203	118354	0	0	108695	0	0		0		0		0		0	true	162899	233807	119836	18973	658654	0	
716851	97161	9	64878	86309	0	221443	0	0	0	0	112068	0	10500	72084	3250	3468	1510	156556	101568	0	0	128	0	0	1059	1822	765	70	2881	0	7723	0	0	466	7723	0	0	7723	0	0		0		0		0		0	true							
716954	35314	0	6888	50742	0	81835	0	0	34189	0	196926	0	21200	3909	21327	72013	3410	74947	174036	0	1690	555	19189	19189	12229	33030	15978	533	45259	1674	2352	22590	1213	40443	27829	26151	0	4026	0	0		0		15044		0		15044	true							
717232	11562	0	1589	23465	0	37408	0	0	3000	0	72656	0	1484	1472	17191	16996	7424	35819	71172	0	0	5101	0	0	8420	11821	13036	81	20241	1054	4510	5176	0	16167	10740	0	3000	5564	0	0		0		0		0		0	true							
717670	150	0	187	6542	0	6946	0	0	11033	0	40227	0	249	0	2848	15053	1446	6531	22077	228	17901	434	0	0	2400	8409	3352	110	10809	2500	2752	5501	0	11423	10753	2989	11033	5252	9335	0		0		2663		0		2663	true							
717737	99875	0	58536	385585	0	684453	0	0	0	0	795048	0	64763	89651	64811	404783	24123	625419	730044	498	241	10291	0	0	40125	98331	15091	1825	138100	36866	85715	11236	1200	90562	135017	28292	0	122581	0	0		0		18939		0		18939	true	56929	180410	259800	144983	87688	12036	
717924	293202	0	460224	1423689	0	2457082	0	0	102483	0	1696429	0	246403	137324	179601	807843	45062	1996858	1450026	0	0	14378	102483	102483	128152	250454	22845	6043	276123	82836	97132	3906	4014	227893	187889	17986	0	179968	0	0		0		15494		0		15494	true	92816	545595	367701	238525	290439	0	
718145	97799	0	138632	238923	0	488478	0	0	0	0	261053	0	3443	99996	41846	53101	13989	349846	257610	0	0	4728	0	0	32127	43019	2364	649	63060	16387	15606	0	0	36312	31993	0	0	31282	0	0		0		0		0		0	false							
718275	94419	0	0	75854	0	78813	47800	0	0	44551	109250	0	0	0	2791	0	0	31013	64699	0	0	0	0	0	2089	3203	1008	392	5292	6250	1138	749	0	3902	8137	0	0	7388	0	0		0		0		0		0	false							
718538	51020	0	11183	78976	0	112073	0	0	2535	0	172505	0	12703	0	34869	52072	14279	99582	157267	1308	2535	3617	0	0	5981	31197	14578	7880	37178	259	6512	1202	1804	24767	9777	7238	2535	6771	0	0		0		1556		0		1556	true							
719030	23333	0	1718	34031	0	34031	0	0	0	0	41123	0	119	1169	9471	0	4722	32313	41004	0	0	1982	0	0	2231	9358	4270	363	11589	303	962	303	0	6751	1568	0	0	1265	0	0		0		0		0		0	false							
719610	16140	0	36585	50088	0	98958	0	0	0	0	112055	0	21156	54059	14197	13742	8276	62373	90899	0	0	4062	0	0	8864	22378	3281	252	31242	28375	19023	0	0	20578	47398	0	0	47398	0	0		0		0		0		0	false							
719656	39617	0	4740	110394	0	191140	0	0	0	0	194873	0	17810	21698	23003	72147	36	186400	177063	0	0	0	0	0	11258	31193	4307	235	42443	10042	22701	3024	351	23990	36118	0	0	32743	0	0		0		0		0		0	true							
719964	19561	0	5976	60470	0	75364	0	0	0	0	60220	0	5211	8957	6145	13433	1204	69388	55009	0	0	0	0	0	7864	8568	0	0	16432	7147	3645	0	0	10289	10792	0	0	10792	0	0		0		0		0		0	true							
720157	1134	0	4834	7442	0	12717	0	0	0	0	19936	0	3548	6203	4929	10171	2361	7883	16388	0	0	1137	0	0	526	5103	1650	274	5629	0	817	260	0	2625	1077	0	0	817	0	0		0		0		0		0	true							
720344	17574	0	2222	45110	0	59158	0	0	7000	0	84546	0	1782	2187	26663	12651	9303	56933	82764	3	0	3868	7000	7000	9622	25636	6442	596	28136	2324	8796	905	0	15634	12025	0	0	11120	0	0		0		0		0		0	true							
720746	82768	0	81562	130090	0	239544	0	0	28778	0	266278	0	41133	85297	47218	35151	8380	157982	215761	0	9384	2568	28778	28778	17174	60767	10054	30215	77941	18322	8502	3325	0	70993	30149	0	0	26824	9384	0		0		0		0		0	true							
720858	13884	0	3018	17697	0	42235	0	0	0	0	49912	0	7907	8967	16318	5057	6980	39217	42005	0	0	2267	0	0	1614	2820	16541	4273	4434	0	286	5184	253	8930	5723	0	0	286	0	0		0		0		0		0	true							
721350	69392	0	17948	137485	0	208397	0	0	5115	0	250554	0	31338	33564	41471	76265	6294	190449	213154	0	6062	1122	5115	5115	38338	28347	5486	1973	64828	16606	13797	350	0	32673	30753	0	0	30403	0	0		0		0		0		0	false							
721752	12785	0	4362	19966	0	27589	0	0	0	0	44346	0	9579	12325	8687	5330	4667	23227	34519	0	248	2017	0	0	3674	9293	2440	200	2443	4505	6118	0	0	6921	10623	0	0	643	0	0		0		0		0		0	false							
721949	79978	0	25360	154334	0	254932	0	0	23979	0	304431	0	5169	23327	86105	33469	26601	229572	299262	0	0	12879	23979	23979	58225	73633	13501	3873	131292	11610	28379	1206	557	63127	41752	0	0	39989	0	0		0		0		0		0	true							
722227	6107	0	2237	49134	0	51437	0	0	0	0	78841	0	4733	5661	4767	55868	354	49199	74108	1	0	103	0	0	1986	4561	948	361	6547	1640	7370	0	0	3089	9010	0	0	9009	0	0		0		0		0		0	true							
722432	48255	0	15078	71928	0	107017	0	0	16188	0	154943	0	4307	16268	39159	34355	21915	91934	150636	5	0	8176	16188	12080	22553	16343	16394	7450	33325	956	3966	3312	1360	23580	9594	1000	0	4922	0	0		0		4522		0		0	true							
722544	364279	2	34308	546254	0	546254	0	0	0	0	1657795	0	235148	180658	149500	1018580	43834	511944	1422647	0	0	13048	0	0	47426	136310	37604	7055	183736	7606	24371	14274	290	78895	46541	0	0	31977	0	0		0		0		0		0	true	250824	38253	343769	468435	307392	45192	
722777	4419169	0	688553	20775607	100090	20775607	0	122733	5243050	0	53803786	0	2458008	3080218	9299852	31961370	783459	19977240	50163292	9724	1059753	0	5243050	5243050	5005764	7679476	1525114	13910	12685240	1473709	1231778	490719	2777	4924412	3198983	0	0	2705487	0	0		0		987815		0		987815	true	5364616	6263737	16055806	12444563	4196016	222912	
722816	131257	0	29309	296451	0	388222	0	0	5000	0	580111	0	143692	143581	71930	175545	25725	358913	436419	0	0	10080	5000	5000	18752	79983	26535	3229	98735	55849	83650	5312	0	56568	144811	0	0	139499	0	0		0		0		0		0	true	90701	103135	45416	77066	117738	12098	
723112	18214000	0	6105000	107301000	0	107301000	0	0	6133000	0	68347000	0	676000	4414000	8212000	34374000	2217000	99556000	67671000	1640000	0	171000	6133000	6132000	7202000	7497000	192000	20000	14699000	448000	394000	6000	0	6699000	848000	0	0	842000	0	366000	366000	0	0	3017000	3017000	0	0	2659000	true	12941000	15661000	27007000	6750000	17989000	196000	
723158	38899	0	416	23149	0	37379	0	0	0	0	86910	0	2089	1565	23608	0	2849	36507	84821	456	0	1078	0	0	8203	28887	4923	348	20131	259	3211	2180	0	18753	5650	0	0	3470	0	0		0		0		0		0	true							
723550	23166	0	9044	45317	0	45381	3	0	0	0	49126	0	6036	5703	7884	2369	4162	36334	43090	0	0	2002	0	0	4364	6302	3207	1701	10512	1786	4172	1693	367	7689	8017	0	0	5957	0	0		0		0		0		0	false							
723653	44133	0	25612	112037	0	142438	0	0	0	0	109069	0	2461	25073	4935	46678	2075	116826	106608	0	0	558	0	0	1657	4343	1187	264	6000	6350	1440	3015	0	2517	10805	2184	0	7790	0	0		0		0		0		0	true							
723756	5310	0	3183	7170	0	17761	0	0	4651	0	28755	0	5524	6963	12748	1325	2288	14578	23231	0	0	412	4651	2672	4626	8962	2391	0	10916	1500	4641	0	0	3230	6141	0	0	6141	0	0		0		0		0		0	true							
723868	21588	0	11897	58625	0	101129	0	0	0	0	84755	0	16000	27625	3269	7279	2076	89232	68755	0	0	732	0	0	7019	14582	1125	0	21205	2808	30039	316	0	19456	33163	0	0	32847	0	0		0		0		0		0	true							
724230	83175	0	47787	150997	0	268257	0	0	39483	0	358606	0	14801	39830	73539	81514	24236	220470	343323	0	482	9874	0	0	56884	70281	29439	2625	120096	14475	12789	7424	0	85691	34688	39483	0	27264	0	0		0		0		0		0	true							
724744	73065	0	49992	89790	0	202126	0	0	56491	0	325516	0	44705	94697	41733	68027	12929	150204	265720	1930	15091	5293	0	0	37249	79889	7762	5074	115609	21589	28063	4798	0	88241	54450	0	51557	48651	1690	0		0		0		0		0	true							
724904	114564	0	0	12185	0	12185	0	0	74827	0	329451	0	0	0	123684	0	23820	12185	312809	0	16642	9627	74827	12016	14650	50430	106409	18733	65080	7397	3991	7415	5862	66537	24665	0	0	11388	16642	0		0		0		0		0	true							
724940	242	0	1855	6011	0	19465	0	0	0	0	23657	0	3573	4428	7822	3256	5620	17610	20084	0	0	3772	0	0	2328	6506	3749	1914	8833	0	3923	401	1338	6674	5662	0	0	3923	0	0		0		0		0		0	true							
725077	28620	0	39670	104567	0	104567	0	0	33762	0	179284	0	5371	39670	37950	22746	9973	64897	173913	0	0	4210	0	0	26787	31114	19372	5672	56998	12202	11532	15471	5768	44995	44973	0	0	23734	17500	0		0		0		0		0	true							
725732	10073	0	65559	1680791	722035	1953950	0	27317	767294	0	1738828	0	2244	0	512513	118132	80	1160265	1576453	6091	132814	0	767294	466243	299189	580904	35150	693	880093	321450	351465	21772	0	403423	694687	7092	0	672914	128630	0		0		0		0		0	true	148364	99447	89492	28640	9895	178	
725741	12455	0	23209	29376	0	59370	0	0	0	0	75419	0	17668	33350	16451	13153	2700	36161	57751	0	0	984	0	0	15015	11609	3730	975	26624	9612	6895	1701	271	14879	18479	0	0	16507	0	0		0		0		0		0	true							
726458	21973	0	2811	19075	0	25513	0	0	0	0	49196	0	4748	5868	9582	6340	3303	22702	44448	0	0	1448	0	0	6806	9560	732	129	16366	1322	2073	0	262	7644	3657	0	0	3395	0	0		0		0		0		0	false							
726953	4579	0	9475	174871	163299	338929	0	179708	30118	0	525603	4750	499	0	5617	400025	983	160252	207013	5903	133633	392	30118	30118	6843	54303	14818	1257	61146	4739	31542	1855	5642	71604	43778	0	0	36281	61650	0		0		400025		0		0	true	8163	4154	29108	108363	4238	339	
727174	280295	0	0	212314	0	212314	0	0	0	0	763811	0	248	0	175307	1583	50304	212314	763563	0	0	17366	0	0	131256	209094	18224	4846	340350	36092	71945	10170	305	188113	118512	501	0	108037	0	0		0		501		0		501	true	14873	137449	1082	0	269505	10773	
728948	60342	2	26517	132188	0	254790	0	0	0	0	289990	0	51067	69732	55393	84624	10052	228271	238923	0	0	3776	0	0	24062	47941	23587	465	72003	6487	36091	6392	0	40662	48970	0	0	42578	0	0		0		0		0		0	false							
728957	0	0	7087	128551	0	190506	0	0	0	0	96664	0	5911	6834	34125	26870	13522	183419	90753	0	0	6514	0	0	19088	14247	17652	1585	33335	6330	6495	4398	0	18446	17223	0	0	12825	0	0		0		0		0		0	true							
729011	95125	13	47907	149885	0	230096	0	0	0	0	299622	3	11840	47091	69838	51670	21483	182176	287287	0	492	8244	0	0	46714	65666	11281	6923	112371	11544	8824	1274	601	60746	22243	16108	0	20368	0	0		0		3832		0		3832	false							
729057	23404	0	8735	49157	0	70177	0	0	0	0	88039	0	7438	13688	16627	33207	2587	61442	80601	0	0	753	0	0	1892	18331	5353	420	20223	1349	2722	1362	0	9369	5433	747	0	4071	0	0		0		747		0		747	true							
729178	23422	0	359	36344	0	61491	0	0	1446	0	126379	0	5057	3253	18531	21843	8353	61132	119876	0	1446	4918	449	0	14365	33571	5789	272	47936	11131	15312	675	0	35465	27118	0	996	26443	0	0		0		0		0		0	true							
729310	120303	0	36343	175497	0	308123	0	0	242706	0	818277	0	132275	95819	257818	224707	20677	271447	681442	333	4560	8543	242706	138573	123541	116666	109763	28024	240207	28083	56666	10524	0	120176	95273	74017	0	84748	249	0		0		40000		35793		0	true	55591	184152	19973	90904	54631	58912	
729570	4101	0	0	4003	0	8373	0	0	0	0	24210	0	0	0	4272	579	1335	8373	24210	0	0	624	0	0	2598	9349	1141	13	11947	1387	4590	452	0	8829	6429	0	0	5977	0	0		0		0		0		0	true							
729842	22833	0	28647	49790	0	86768	0	0	0	0	116550	0	13602	0	12389	58839	4364	58121	102948	0	0	2450	0	0	4754	14297	4874	1107	8561	5931	3020	548	348	12642	9847	0	0	8951	0	0		0		0		0		0	true							
729945	9941	0	9369	28648	0	47344	0	0	0	0	39241	0	3162	9499	7544	10861	3450	37975	33842	0	2237	1334	0	0	5672	8169	1850	589	13652	502	1658	0	0	8735	2160	0	0	2160	2237	0		0		0		0		0	true							
731050	30431	0	1083	47106	0	77104	0	0	1694	0	88753	0	3058	3651	17202	20140	2958	75772	85695	249	0	520	1694	0	8694	17525	2417	622	26219	2829	5087	1008	0	12056	8924	1712	0	7916	0	0		0		1712		0		1712	true							
731247	1646731	21	23330	281285	0	395067	0	0	24567	0	2888895	0	276317	291031	395639	364245	113476	371716	2612578	0	0	44297	24567	24216	252831	361850	57956	12155	614681	84979	104287	3861	0	289153	193127	142456	0	189266	0	0		0		0		0		0	true	60935	51597	175045	100061	1037324	463725	
731957	9628	0	1548	9484	0	11960	0	0	0	0	16612	208	150	868	3801	1375	395	10412	16254	0	0	0	0	0	1274	3433	797	105	4707	0	0	0	0	1807	0	0	0	0	0	0		0		0		0		0	true							
732178	51903	0	46944	165406	0	311037	0	0	8221	0	507415	0	38561	53130	72983	184237	19903	264093	457339	0	11515	11133	1475	1475	60167	123612	5856	2039	183778	26640	44547	8414	0	118691	79601	113600	0	71175	0	0		0		0		0		0	true							
732253	13813	0	15547	49496	0	62238	0	0	14334	0	172935	6098	34272	39007	13761	44958	3591	46691	113629	0	18936	1904	9334	0	10155	33638	13632	622	43793	11283	43412	1423	0	44286	56118	21210	5000	54695	9705	0		0		0		0		0	true							
732637	25557	0	11234	32903	0	66460	0	0	245	0	58543	0	409	11643	7003	2894	6316	55226	58134	0	0	5926	245	0	7329	9652	2614	524	16981	2462	4768	2743	0	13116	9973	0	0	7230	0	0		0		0		0		0	true							
732758	0	0	0	102957	0	102957	0	0	70162	0	156399	0	0	0	62387	33205	0	1352	60124	101605	96275	0	70162	32939	9978	55790	44860	12566	65768	0	0	0	0	60807	0	0	0	0	60383	0		0		0		0		0	false							
732918	539538	0	4920	67562	0	88287	0	0	14724	0	1013619	0	85355	84426	136460	224670	13765	83367	927558	0	706	3799	14724	10289	111226	53105	46006	3206	94332	15551	14296	5519	500	77084	35866	0	0	29847	0	0		0		0		0		0	false							
